Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,8966199,-,b'São Paulo',b'Brazil',-23.56,-46.63,-3,757,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Temperature,DNI,GHI,Solar Zenith Angle,Wind Speed,Surface Albedo,Cloud Type,Fill Flag
2019,2,16,23,0,0,20.1,0,0,139.24,1.8,0.12,6,0
2019,2,16,23,30,0,20,0,0,142.24,1.8,0.12,6,0
2019,2,17,0,0,0,19.900000000000002,0,0,143.97,1.9000000000000001,0.12,7,0
2019,2,17,0,30,0,19.900000000000002,0,0,144.26,1.9000000000000001,0.12,7,0
2019,2,17,1,0,0,19.8,0,0,143.06,1.9000000000000001,0.12,0,0
2019,2,17,1,30,0,19.700000000000003,0,0,140.51,1.7000000000000002,0.12,0,0
2019,2,17,2,0,0,19.5,0,0,136.85,1.6,0.12,0,0
2019,2,17,2,30,0,19.5,0,0,132.34,1.5,0.12,0,0
2019,2,17,3,0,0,19.400000000000002,0,0,127.19,1.5,0.12,0,0
2019,2,17,3,30,0,19.400000000000002,0,0,121.58,1.4000000000000001,0.12,0,0
2019,2,17,4,0,0,19.400000000000002,0,0,115.62,1.3,0.12,7,0
2019,2,17,4,30,0,19.400000000000002,0,0,109.42,1.2000000000000002,0.12,7,0
2019,2,17,5,0,0,19.400000000000002,0,0,103.02,1.2000000000000002,0.12,7,0
2019,2,17,5,30,0,19.8,0,0,96.48,1.1,0.12,7,0
2019,2,17,6,0,0,20.200000000000003,0,0,89.42,1.1,0.12,8,7
2019,2,17,6,30,44,20.8,111,57,82.99,1.1,0.12,7,7
2019,2,17,7,0,89,21.400000000000002,220,141,76.24,1.1,0.12,7,0
2019,2,17,7,30,116,22.200000000000003,435,269,69.43,1.2000000000000002,0.12,7,0
2019,2,17,8,0,201,22.900000000000002,87,241,62.58,1.3,0.12,7,0
2019,2,17,8,30,234,23.6,40,256,55.71,1.4000000000000001,0.12,7,0
2019,2,17,9,0,275,24.3,37,299,48.86,1.6,0.12,6,0
2019,2,17,9,30,276,24.700000000000003,21,292,42.03,1.6,0.12,6,0
2019,2,17,10,0,318,25.200000000000003,25,338,35.28,1.6,0.12,7,0
2019,2,17,10,30,399,25.400000000000002,45,439,28.67,1.7000000000000002,0.12,6,0
2019,2,17,11,0,420,25.6,43,460,22.36,1.8,0.12,6,0
2019,2,17,11,30,353,25.700000000000003,22,374,16.69,1.9000000000000001,0.12,6,0
2019,2,17,12,0,426,25.900000000000002,35,460,12.6,2,0.12,7,0
2019,2,17,12,30,446,26,41,485,11.84,2,0.12,6,0
2019,2,17,13,0,490,26.1,74,562,14.94,2.1,0.12,6,0
2019,2,17,13,30,506,26.200000000000003,156,653,20.19,2.1,0.12,7,0
2019,2,17,14,0,460,26.3,93,543,26.330000000000002,2.1,0.12,7,0
2019,2,17,14,30,368,26.200000000000003,39,401,32.85,2.1,0.12,6,0
2019,2,17,15,0,345,26.200000000000003,47,381,39.56,2.1,0.12,6,0
2019,2,17,15,30,253,25.900000000000002,19,266,46.37,2,0.12,6,0
2019,2,17,16,0,190,25.6,8,194,53.22,1.9000000000000001,0.12,6,0
2019,2,17,16,30,132,25,0,132,60.09,1.5,0.12,6,0
2019,2,17,17,0,70,24.5,0,70,66.96000000000001,1.1,0.12,6,0
2019,2,17,17,30,48,23.700000000000003,0,48,73.8,0.9,0.12,6,0
2019,2,17,18,0,44,23,0,44,80.58,0.7000000000000001,0.12,6,7
2019,2,17,18,30,12,22.700000000000003,0,12,87.21000000000001,0.7000000000000001,0.12,6,7
2019,2,17,19,0,0,22.3,0,0,94.12,0.7000000000000001,0.12,6,0
2019,2,17,19,30,0,22.1,0,0,100.72,0.8,0.12,7,0
2019,2,17,20,0,0,21.8,0,0,107.19,0.8,0.12,7,0
2019,2,17,20,30,0,21.8,0,0,113.49000000000001,0.8,0.12,7,0
2019,2,17,21,0,0,21.3,0,0,119.57000000000001,0.9,0.13,7,0
2019,2,17,21,30,0,21,0,0,125.35000000000001,1,0.13,7,0
2019,2,17,22,0,0,20.8,0,0,130.71,1,0.13,7,0
2019,2,17,22,30,0,20.6,0,0,135.51,1,0.13,7,0
2019,2,17,23,0,0,20.5,0,0,139.55,1,0.13,7,0
2019,2,17,23,30,0,20.400000000000002,0,0,142.57,1,0.13,8,0
2019,2,18,0,0,0,20.3,0,0,144.32,1.1,0.13,7,0
2019,2,18,0,30,0,20.200000000000003,0,0,144.61,1,0.13,7,0
2019,2,18,1,0,0,20.1,0,0,143.39000000000001,1,0.13,8,0
2019,2,18,1,30,0,19.900000000000002,0,0,140.82,1,0.13,8,0
2019,2,18,2,0,0,19.8,0,0,137.13,0.9,0.13,8,0
2019,2,18,2,30,0,19.700000000000003,0,0,132.59,0.9,0.13,8,0
2019,2,18,3,0,0,19.6,0,0,127.41,0.9,0.13,8,0
2019,2,18,3,30,0,19.6,0,0,121.78,1,0.13,7,0
2019,2,18,4,0,0,19.5,0,0,115.8,1,0.13,8,0
2019,2,18,4,30,0,19.5,0,0,109.58,1,0.13,0,0
2019,2,18,5,0,0,19.5,0,0,103.17,1,0.13,0,0
2019,2,18,5,30,0,20.1,0,0,96.61,1.3,0.13,7,0
2019,2,18,6,0,0,20.6,0,0,89.53,1.5,0.13,7,7
2019,2,18,6,30,42,21.3,30,46,83.10000000000001,1.6,0.13,4,7
2019,2,18,7,0,92,22,90,113,76.36,1.7000000000000002,0.13,4,7
2019,2,18,7,30,137,22.8,273,233,69.54,1.7000000000000002,0.13,3,0
2019,2,18,8,0,179,23.5,366,347,62.68,1.8,0.13,3,0
2019,2,18,8,30,251,23.8,72,291,55.82,1.9000000000000001,0.13,4,0
2019,2,18,9,0,320,24,152,420,48.96,2,0.13,8,0
2019,2,18,9,30,371,24.1,226,538,42.15,2.1,0.13,4,0
2019,2,18,10,0,422,24.200000000000003,156,549,35.410000000000004,2.2,0.13,4,0
2019,2,18,10,30,172,24.5,823,893,28.82,2.4000000000000004,0.13,1,0
2019,2,18,11,0,483,24.700000000000003,273,736,22.54,2.5,0.13,7,0
2019,2,18,11,30,459,25.1,453,893,16.94,2.6,0.13,7,0
2019,2,18,12,0,520,25.5,268,781,12.92,2.7,0.13,4,0
2019,2,18,12,30,521,25.8,270,785,12.19,2.6,0.13,2,0
2019,2,18,13,0,458,26.1,403,847,15.23,2.6,0.13,3,0
2019,2,18,13,30,496,26.1,261,740,20.42,2.4000000000000004,0.13,3,0
2019,2,18,14,0,450,26,325,741,26.52,2.2,0.13,3,0
2019,2,18,14,30,433,25.8,124,537,33.02,2.1,0.13,3,0
2019,2,18,15,0,245,25.5,628,728,39.72,1.9000000000000001,0.13,1,0
2019,2,18,15,30,335,25.200000000000003,240,500,46.52,1.7000000000000002,0.13,7,0
2019,2,18,16,0,282,24.900000000000002,211,408,53.370000000000005,1.4000000000000001,0.13,3,0
2019,2,18,16,30,214,24.5,63,245,60.24,1.1,0.13,4,0
2019,2,18,17,0,146,24.1,20,153,67.1,0.8,0.13,8,0
2019,2,18,17,30,110,23.5,69,129,73.94,0.7000000000000001,0.13,4,7
2019,2,18,18,0,57,23,16,60,80.73,0.6000000000000001,0.13,4,7
2019,2,18,18,30,13,22.6,14,13,87.36,0.7000000000000001,0.13,8,5
2019,2,18,19,0,0,22.200000000000003,0,0,94.29,0.8,0.13,8,0
2019,2,18,19,30,0,22,0,0,100.9,0.8,0.13,4,0
2019,2,18,20,0,0,21.8,0,0,107.38,0.8,0.13,8,0
2019,2,18,20,30,0,21.8,0,0,113.7,0.8,0.13,7,0
2019,2,18,21,0,0,21.5,0,0,119.79,0.8,0.12,8,0
2019,2,18,21,30,0,21.3,0,0,125.59,0.8,0.12,8,0
2019,2,18,22,0,0,21.1,0,0,130.98,0.8,0.12,7,0
2019,2,18,22,30,0,20.900000000000002,0,0,135.81,0.9,0.12,7,0
2019,2,18,23,0,0,20.700000000000003,0,0,139.87,0.9,0.12,0,0
2019,2,18,23,30,0,20.6,0,0,142.91,1.1,0.12,8,0
2019,2,19,0,0,0,20.5,0,0,144.68,1.3,0.12,8,0
2019,2,19,0,30,0,20.400000000000002,0,0,144.96,1.5,0.12,3,0
2019,2,19,1,0,0,20.200000000000003,0,0,143.73,1.7000000000000002,0.12,3,0
2019,2,19,1,30,0,20.1,0,0,141.13,1.9000000000000001,0.12,7,0
2019,2,19,2,0,0,19.900000000000002,0,0,137.41,2,0.12,7,0
2019,2,19,2,30,0,19.900000000000002,0,0,132.84,2.2,0.12,0,0
2019,2,19,3,0,0,19.8,0,0,127.64,2.4000000000000004,0.12,0,0
2019,2,19,3,30,0,19.700000000000003,0,0,121.98,2.4000000000000004,0.12,0,0
2019,2,19,4,0,0,19.700000000000003,0,0,115.98,2.5,0.12,0,0
2019,2,19,4,30,0,19.6,0,0,109.74000000000001,2.4000000000000004,0.12,0,0
2019,2,19,5,0,0,19.5,0,0,103.31,2.4000000000000004,0.12,0,0
2019,2,19,5,30,0,19.900000000000002,0,0,96.75,2.7,0.12,0,0
2019,2,19,6,0,0,20.200000000000003,0,0,89.64,3,0.12,0,0
2019,2,19,6,30,46,21,207,71,83.22,3.3000000000000003,0.12,0,0
2019,2,19,7,0,76,21.8,426,176,76.47,3.7,0.12,0,0
2019,2,19,7,30,97,22.900000000000002,565,294,69.64,4.1000000000000005,0.12,0,0
2019,2,19,8,0,108,24,676,417,62.79,4.4,0.12,0,0
2019,2,19,8,30,120,24.8,743,536,55.92,4.5,0.12,0,0
2019,2,19,9,0,123,25.6,804,650,49.07,4.6000000000000005,0.12,0,0
2019,2,19,9,30,130,26.200000000000003,839,751,42.26,4.6000000000000005,0.12,0,0
2019,2,19,10,0,131,26.8,875,843,35.53,4.6000000000000005,0.12,0,0
2019,2,19,10,30,135,27.200000000000003,894,918,28.97,4.6000000000000005,0.12,0,0
2019,2,19,11,0,132,27.700000000000003,916,977,22.73,4.5,0.12,0,0
2019,2,19,11,30,508,28,262,758,17.18,4.5,0.12,2,0
2019,2,19,12,0,114,28.400000000000002,961,1049,13.24,4.4,0.12,1,0
2019,2,19,12,30,529,28.6,227,750,12.540000000000001,4.3,0.12,2,0
2019,2,19,13,0,115,28.8,955,1035,15.530000000000001,4.2,0.12,0,0
2019,2,19,13,30,424,28.8,42,463,20.66,4.1000000000000005,0.12,3,0
2019,2,19,14,0,114,28.8,931,945,26.72,3.9000000000000004,0.12,1,0
2019,2,19,14,30,110,28.700000000000003,914,875,33.2,3.7,0.12,0,0
2019,2,19,15,0,390,28.5,145,501,39.88,3.6,0.12,2,0
2019,2,19,15,30,291,28.200000000000003,421,579,46.67,3.3000000000000003,0.12,3,7
2019,2,19,16,0,101,27.900000000000002,804,579,53.52,2.9000000000000004,0.12,0,0
2019,2,19,16,30,92,27.3,748,462,60.38,2.4000000000000004,0.12,0,0
2019,2,19,17,0,164,26.700000000000003,96,201,67.25,1.8,0.12,3,7
2019,2,19,17,30,68,25.6,551,219,74.10000000000001,1.4000000000000001,0.12,0,0
2019,2,19,18,0,48,24.5,370,107,80.89,1,0.12,0,0
2019,2,19,18,30,17,24,96,21,87.52,1,0.12,0,0
2019,2,19,19,0,0,23.400000000000002,0,0,94.46000000000001,1,0.12,0,0
2019,2,19,19,30,0,23.1,0,0,101.08,1,0.12,7,0
2019,2,19,20,0,0,22.8,0,0,107.58,1.1,0.12,1,0
2019,2,19,20,30,0,22.8,0,0,113.91,1.1,0.12,7,0
2019,2,19,21,0,0,22.1,0,0,120.02,1.2000000000000002,0.12,7,0
2019,2,19,21,30,0,21.900000000000002,0,0,125.84,1.3,0.12,1,0
2019,2,19,22,0,0,21.700000000000003,0,0,131.25,1.4000000000000001,0.12,7,0
2019,2,19,22,30,0,21.400000000000002,0,0,136.1,1.4000000000000001,0.12,7,0
2019,2,19,23,0,0,21.200000000000003,0,0,140.19,1.5,0.12,7,0
2019,2,19,23,30,0,20.900000000000002,0,0,143.26,1.6,0.12,7,0
2019,2,20,0,0,0,20.700000000000003,0,0,145.03,1.6,0.12,0,0
2019,2,20,0,30,0,20.5,0,0,145.31,1.7000000000000002,0.12,0,0
2019,2,20,1,0,0,20.3,0,0,144.06,1.7000000000000002,0.12,2,0
2019,2,20,1,30,0,20.1,0,0,141.44,1.7000000000000002,0.12,3,0
2019,2,20,2,0,0,19.900000000000002,0,0,137.69,1.8,0.12,7,0
2019,2,20,2,30,0,19.700000000000003,0,0,133.08,1.8,0.12,3,0
2019,2,20,3,0,0,19.5,0,0,127.86,1.7000000000000002,0.12,4,0
2019,2,20,3,30,0,19.400000000000002,0,0,122.17,1.7000000000000002,0.12,4,0
2019,2,20,4,0,0,19.3,0,0,116.16,1.7000000000000002,0.12,7,0
2019,2,20,4,30,0,19.400000000000002,0,0,109.9,1.8,0.12,0,0
2019,2,20,5,0,0,19.5,0,0,103.46000000000001,1.8,0.12,1,0
2019,2,20,5,30,0,20,0,0,96.88,2.2,0.12,3,0
2019,2,20,6,0,0,20.6,0,0,89.74,2.6,0.12,0,0
2019,2,20,6,30,41,21.700000000000003,67,49,83.33,2.8000000000000003,0.12,4,7
2019,2,20,7,0,80,22.8,0,80,76.58,3,0.12,4,7
2019,2,20,7,30,100,24,515,278,69.75,3.3000000000000003,0.12,7,0
2019,2,20,8,0,126,25.3,591,395,62.89,3.6,0.12,3,0
2019,2,20,8,30,107,26,762,532,56.03,3.6,0.12,0,0
2019,2,20,9,0,121,26.700000000000003,795,640,49.18,3.6,0.12,0,0
2019,2,20,9,30,128,27.1,829,740,42.38,3.6,0.12,1,0
2019,2,20,10,0,335,27.6,484,728,35.660000000000004,3.5,0.12,7,0
2019,2,20,10,30,140,27.8,870,901,29.12,3.5,0.12,0,0
2019,2,20,11,0,466,28.1,330,769,22.92,3.4000000000000004,0.12,3,0
2019,2,20,11,30,499,28,314,799,17.43,3.3000000000000003,0.12,3,0
2019,2,20,12,0,158,27.900000000000002,882,1015,13.57,3.2,0.12,0,0
2019,2,20,12,30,468,27.5,428,886,12.9,2.8000000000000003,0.12,3,0
2019,2,20,13,0,155,27.1,882,1004,15.84,2.4000000000000004,0.12,0,0
2019,2,20,13,30,412,26.700000000000003,541,917,20.91,2.2,0.12,2,7
2019,2,20,14,0,474,26.400000000000002,194,647,26.93,2,0.12,7,0
2019,2,20,14,30,216,26,11,225,33.38,1.9000000000000001,0.12,8,0
2019,2,20,15,0,98,25.6,0,98,40.050000000000004,1.9000000000000001,0.12,4,0
2019,2,20,15,30,203,25.200000000000003,9,209,46.83,1.6,0.12,4,0
2019,2,20,16,0,277,24.8,108,341,53.67,1.4000000000000001,0.12,4,0
2019,2,20,16,30,165,24.3,7,168,60.54,1.3,0.12,3,0
2019,2,20,17,0,13,23.8,0,13,67.4,1.3,0.12,4,0
2019,2,20,17,30,28,23.1,0,28,74.25,1.1,0.12,8,7
2019,2,20,18,0,16,22.400000000000002,0,16,81.05,0.8,0.12,8,7
2019,2,20,18,30,11,22,0,11,87.67,0.8,0.12,4,7
2019,2,20,19,0,0,21.6,0,0,94.64,0.9,0.12,3,0
2019,2,20,19,30,0,21.3,0,0,101.27,0.8,0.12,8,0
2019,2,20,20,0,0,21,0,0,107.77,0.8,0.12,4,0
2019,2,20,20,30,0,21,0,0,114.12,0.8,0.12,7,0
2019,2,20,21,0,0,20.6,0,0,120.25,0.8,0.13,7,0
2019,2,20,21,30,0,20.400000000000002,0,0,126.09,1,0.13,7,0
2019,2,20,22,0,0,20.200000000000003,0,0,131.52,1.2000000000000002,0.13,7,0
2019,2,20,22,30,0,20.200000000000003,0,0,136.4,1.3,0.13,7,0
2019,2,20,23,0,0,20.200000000000003,0,0,140.52,1.4000000000000001,0.13,7,0
2019,2,20,23,30,0,20.3,0,0,143.61,1.4000000000000001,0.13,8,0
2019,2,21,0,0,0,20.400000000000002,0,0,145.39000000000001,1.3,0.13,4,0
2019,2,21,0,30,0,20.400000000000002,0,0,145.67000000000002,1.1,0.13,8,0
2019,2,21,1,0,0,20.3,0,0,144.4,0.9,0.13,8,0
2019,2,21,1,30,0,20.3,0,0,141.75,0.8,0.13,8,0
2019,2,21,2,0,0,20.200000000000003,0,0,137.97,0.7000000000000001,0.13,7,0
2019,2,21,2,30,0,20.200000000000003,0,0,133.33,0.7000000000000001,0.13,8,0
2019,2,21,3,0,0,20.200000000000003,0,0,128.08,0.6000000000000001,0.13,8,0
2019,2,21,3,30,0,20.1,0,0,122.37,0.6000000000000001,0.13,8,0
2019,2,21,4,0,0,20.1,0,0,116.33,0.6000000000000001,0.13,8,0
2019,2,21,4,30,0,20,0,0,110.05,0.6000000000000001,0.13,8,0
2019,2,21,5,0,0,20,0,0,103.60000000000001,0.6000000000000001,0.13,8,0
2019,2,21,5,30,0,20.3,0,0,97.01,0.7000000000000001,0.13,8,0
2019,2,21,6,0,0,20.6,0,0,89.85000000000001,0.8,0.13,8,7
2019,2,21,6,30,24,21,0,24,83.44,1,0.13,4,7
2019,2,21,7,0,85,21.400000000000002,22,90,76.68,1.2000000000000002,0.13,4,7
2019,2,21,7,30,124,22,360,247,69.86,1.2000000000000002,0.13,3,0
2019,2,21,8,0,103,22.6,679,412,63,1.1,0.13,0,0
2019,2,21,8,30,114,23.3,744,529,56.13,1.3,0.13,0,0
2019,2,21,9,0,123,24,792,640,49.29,1.4000000000000001,0.13,0,0
2019,2,21,9,30,130,24.6,828,740,42.49,1.5,0.13,0,0
2019,2,21,10,0,343,25.200000000000003,453,710,35.800000000000004,1.6,0.13,7,0
2019,2,21,10,30,401,25.6,49,444,29.28,1.5,0.13,3,0
2019,2,21,11,0,428,26,49,473,23.11,1.4000000000000001,0.13,7,0
2019,2,21,11,30,499,26.200000000000003,285,771,17.68,1.4000000000000001,0.13,7,0
2019,2,21,12,0,385,26.400000000000002,26,410,13.9,1.3,0.13,3,0
2019,2,21,12,30,527,26.400000000000002,146,669,13.26,1.3,0.13,7,0
2019,2,21,13,0,390,26.400000000000002,28,416,16.15,1.3,0.13,8,0
2019,2,21,13,30,501,26.200000000000003,176,665,21.16,1.3,0.13,7,7
2019,2,21,14,0,466,26.1,240,680,27.14,1.2000000000000002,0.13,7,7
2019,2,21,14,30,230,25.8,12,240,33.57,1.2000000000000002,0.13,8,0
2019,2,21,15,0,148,25.5,2,150,40.22,1.1,0.13,8,0
2019,2,21,15,30,127,25.1,0,127,46.99,1.2000000000000002,0.13,4,0
2019,2,21,16,0,116,24.8,0,116,53.83,1.3,0.13,4,0
2019,2,21,16,30,106,24.3,0,106,60.69,1.3,0.13,3,0
2019,2,21,17,0,160,23.8,80,191,67.56,1.4000000000000001,0.13,3,0
2019,2,21,17,30,107,23.1,118,139,74.41,1.3,0.13,3,7
2019,2,21,18,0,35,22.5,0,35,81.21000000000001,1.2000000000000002,0.13,8,7
2019,2,21,18,30,10,22.200000000000003,0,10,87.83,1.3,0.13,8,7
2019,2,21,19,0,0,21.900000000000002,0,0,94.82000000000001,1.5,0.13,8,0
2019,2,21,19,30,0,21.700000000000003,0,0,101.46000000000001,1.5,0.13,8,0
2019,2,21,20,0,0,21.6,0,0,107.98,1.5,0.13,4,0
2019,2,21,20,30,0,21.6,0,0,114.34,1.5,0.13,4,0
2019,2,21,21,0,0,21.400000000000002,0,0,120.48,1.5,0.13,4,0
2019,2,21,21,30,0,21.3,0,0,126.34,1.5,0.13,3,0
2019,2,21,22,0,0,21.200000000000003,0,0,131.8,1.5,0.13,1,0
2019,2,21,22,30,0,21.1,0,0,136.70000000000002,1.4000000000000001,0.13,0,0
2019,2,21,23,0,0,20.900000000000002,0,0,140.85,1.2000000000000002,0.13,8,0
2019,2,21,23,30,0,20.900000000000002,0,0,143.96,1,0.13,8,0
2019,2,22,0,0,0,20.8,0,0,145.75,0.7000000000000001,0.13,7,0
2019,2,22,0,30,0,20.900000000000002,0,0,146.03,0.8,0.13,1,0
2019,2,22,1,0,0,20.900000000000002,0,0,144.74,0.8,0.13,0,0
2019,2,22,1,30,0,20.900000000000002,0,0,142.06,1,0.13,0,0
2019,2,22,2,0,0,20.900000000000002,0,0,138.24,1.1,0.13,0,0
2019,2,22,2,30,0,21,0,0,133.58,1.4000000000000001,0.13,0,0
2019,2,22,3,0,0,21,0,0,128.29,1.6,0.13,0,0
2019,2,22,3,30,0,21.1,0,0,122.56,1.8,0.13,0,0
2019,2,22,4,0,0,21.200000000000003,0,0,116.5,2,0.13,7,0
2019,2,22,4,30,0,21.200000000000003,0,0,110.21000000000001,2,0.13,7,0
2019,2,22,5,0,0,21.3,0,0,103.74000000000001,1.9000000000000001,0.13,0,0
2019,2,22,5,30,0,21.400000000000002,0,0,97.14,2,0.13,0,0
2019,2,22,6,0,0,21.6,0,0,89.95,2.1,0.13,7,7
2019,2,22,6,30,41,22,231,67,83.56,2.3000000000000003,0.13,0,0
2019,2,22,7,0,67,22.400000000000002,460,172,76.79,2.5,0.13,0,0
2019,2,22,7,30,85,23,595,289,69.96000000000001,2.7,0.13,0,0
2019,2,22,8,0,172,23.700000000000003,383,345,63.1,3,0.13,3,0
2019,2,22,8,30,101,24.5,772,530,56.24,3.2,0.13,0,0
2019,2,22,9,0,108,25.400000000000002,820,641,49.4,3.4000000000000004,0.13,1,0
2019,2,22,9,30,323,26,45,356,42.61,3.5,0.13,4,0
2019,2,22,10,0,115,26.700000000000003,886,833,35.93,3.5,0.13,0,0
2019,2,22,10,30,119,27.1,903,905,29.43,3.4000000000000004,0.13,0,0
2019,2,22,11,0,120,27.5,919,963,23.31,3.3000000000000003,0.13,0,0
2019,2,22,11,30,122,27.700000000000003,927,1004,17.94,3.2,0.13,0,0
2019,2,22,12,0,513,27.900000000000002,107,617,14.23,3.1,0.13,3,0
2019,2,22,12,30,309,28,18,326,13.620000000000001,3,0.13,7,7
2019,2,22,13,0,126,28.1,921,1009,16.46,2.9000000000000004,0.13,0,0
2019,2,22,13,30,257,28,15,271,21.42,2.9000000000000004,0.13,6,0
2019,2,22,14,0,53,27.900000000000002,0,53,27.36,2.8000000000000003,0.13,6,0
2019,2,22,14,30,412,27.6,85,483,33.76,2.7,0.13,6,0
2019,2,22,15,0,216,27.3,10,224,40.4,2.6,0.13,7,0
2019,2,22,15,30,124,26.900000000000002,0,124,47.160000000000004,2.4000000000000004,0.13,7,0
2019,2,22,16,0,165,26.5,2,166,53.99,2.2,0.13,6,0
2019,2,22,16,30,191,25.900000000000002,376,375,60.85,1.8,0.13,7,0
2019,2,22,17,0,7,25.3,0,7,67.72,1.5,0.13,6,0
2019,2,22,17,30,48,24.5,0,48,74.57000000000001,1.2000000000000002,0.13,6,7
2019,2,22,18,0,22,23.8,0,22,81.38,1,0.13,6,7
2019,2,22,18,30,5,23.400000000000002,0,5,88,1,0.13,6,7
2019,2,22,19,0,0,23.1,0,0,95,1.1,0.13,6,0
2019,2,22,19,30,0,22.900000000000002,0,0,101.65,1.2000000000000002,0.13,6,0
2019,2,22,20,0,0,22.700000000000003,0,0,108.18,1.3,0.13,6,0
2019,2,22,20,30,0,22.700000000000003,0,0,114.56,1.3,0.13,8,0
2019,2,22,21,0,0,22.400000000000002,0,0,120.72,1.4000000000000001,0.13,8,0
2019,2,22,21,30,0,22.200000000000003,0,0,126.60000000000001,1.4000000000000001,0.13,8,0
2019,2,22,22,0,0,22,0,0,132.08,1.3,0.13,8,0
2019,2,22,22,30,0,21.8,0,0,137.01,1.2000000000000002,0.13,7,0
2019,2,22,23,0,0,21.6,0,0,141.18,1.1,0.13,0,0
2019,2,22,23,30,0,21.5,0,0,144.31,1.2000000000000002,0.13,4,0
2019,2,23,0,0,0,21.3,0,0,146.12,1.2000000000000002,0.13,7,0
2019,2,23,0,30,0,21.200000000000003,0,0,146.39000000000001,1.3,0.13,0,0
2019,2,23,1,0,0,21,0,0,145.09,1.4000000000000001,0.13,0,0
2019,2,23,1,30,0,20.900000000000002,0,0,142.37,1.5,0.13,0,0
2019,2,23,2,0,0,20.8,0,0,138.52,1.6,0.13,3,0
2019,2,23,2,30,0,20.8,0,0,133.82,1.6,0.13,0,0
2019,2,23,3,0,0,20.700000000000003,0,0,128.51,1.7000000000000002,0.13,0,0
2019,2,23,3,30,0,20.6,0,0,122.75,1.7000000000000002,0.13,0,0
2019,2,23,4,0,0,20.400000000000002,0,0,116.68,1.7000000000000002,0.13,0,0
2019,2,23,4,30,0,20.3,0,0,110.36,1.7000000000000002,0.13,0,0
2019,2,23,5,0,0,20.1,0,0,103.88,1.7000000000000002,0.13,0,0
2019,2,23,5,30,0,20.700000000000003,0,0,97.27,1.9000000000000001,0.13,0,0
2019,2,23,6,0,0,21.200000000000003,0,0,90.05,2.1,0.13,0,0
2019,2,23,6,30,32,22.1,365,72,83.67,2.5,0.13,0,0
2019,2,23,7,0,51,22.900000000000002,574,181,76.9,2.9000000000000004,0.13,0,0
2019,2,23,7,30,63,24.1,697,301,70.06,3.1,0.13,0,0
2019,2,23,8,0,73,25.400000000000002,777,423,63.2,3.3000000000000003,0.13,0,0
2019,2,23,8,30,81,26.5,833,542,56.34,3.6,0.13,0,0
2019,2,23,9,0,89,27.6,866,652,49.51,4,0.13,0,0
2019,2,23,9,30,95,28.1,896,752,42.730000000000004,4.1000000000000005,0.13,0,0
2019,2,23,10,0,104,28.700000000000003,908,838,36.06,4.2,0.13,0,0
2019,2,23,10,30,107,28.8,924,910,29.59,4.2,0.13,0,0
2019,2,23,11,0,117,29,923,964,23.5,4.2,0.13,0,0
2019,2,23,11,30,119,29,931,1003,18.2,4.1000000000000005,0.13,0,0
2019,2,23,12,0,125,28.900000000000002,926,1021,14.57,4.1000000000000005,0.13,0,0
2019,2,23,12,30,527,28.8,188,710,13.99,3.9000000000000004,0.13,3,0
2019,2,23,13,0,476,28.700000000000003,353,813,16.79,3.6,0.13,7,7
2019,2,23,13,30,497,28.5,208,691,21.69,3.3000000000000003,0.13,3,0
2019,2,23,14,0,469,28.400000000000002,166,617,27.59,3,0.13,4,0
2019,2,23,14,30,124,28.200000000000003,875,850,33.96,2.6,0.13,0,0
2019,2,23,15,0,120,28.1,849,765,40.58,2.3000000000000003,0.13,0,0
2019,2,23,15,30,29,27.8,0,29,47.34,1.9000000000000001,0.13,3,0
2019,2,23,16,0,107,27.5,773,560,54.160000000000004,1.6,0.13,1,0
2019,2,23,16,30,197,27,339,361,61.02,1.2000000000000002,0.13,3,0
2019,2,23,17,0,159,26.5,182,227,67.89,0.9,0.13,7,0
2019,2,23,17,30,98,25.8,249,164,74.74,0.8,0.13,7,7
2019,2,23,18,0,47,25.200000000000003,0,47,81.55,0.8,0.13,6,7
2019,2,23,18,30,7,24.8,0,7,88.17,0.8,0.13,6,7
2019,2,23,19,0,0,24.400000000000002,0,0,95.19,0.8,0.13,6,0
2019,2,23,19,30,0,24.1,0,0,101.84,0.9,0.13,6,0
