Month,DHI,DNI,GHI,Solar Zenith Angle,Wind Speed,datetime,Angulo,azimuth,tracker_theta,Hour Sine,Hour Cosine
9,17,0,17,83.43,2.6,2019-09-20 17:30:00,0,273.8874122488909,19.660779737303063,-0.9914448613738104,-0.13052619222005163
9,0,0,0,89.92,2.7,2019-09-20 18:00:00,60,270.8638496114766,0.3929250758394005,-1.0,-1.8369701987210297e-16
9,0,0,0,97.28,2.9000000000000004,2019-09-20 18:30:00,60,267.850195993765,0.0,-0.9914448613738104,0.13052619222005213
9,0,0,0,104.14,3.2,2019-09-20 19:00:00,60,264.75772966535004,0.0,-0.9659258262890682,0.25881904510252113
9,0,0,0,110.96,3.4000000000000004,2019-09-20 19:30:00,60,261.48832623241896,0.0,-0.9238795325112866,0.38268343236509
9,0,0,0,117.72,3.6,2019-09-20 20:00:00,60,257.92275786372386,0.0,-0.8660254037844386,0.5000000000000001
9,0,0,0,124.39,3.6,2019-09-20 20:30:00,60,253.90437965439213,0.0,-0.7933533402912352,0.6087614290087205
9,0,0,0,130.91,3.8,2019-09-20 21:00:00,60,249.2144710159096,0.0,-0.7071067811865477,0.7071067811865474
9,0,0,0,137.21,3.7,2019-09-20 21:30:00,15,243.5340800544332,0.0,-0.608761429008721,0.7933533402912349
9,0,0,0,143.16,3.7,2019-09-20 22:00:00,15,236.3882968406304,0.0,-0.5000000000000004,0.8660254037844384
9,0,0,0,148.56,3.8,2019-09-20 22:30:00,15,227.0858704233955,0.0,-0.38268343236508956,0.9238795325112868
9,0,0,0,153.07,3.8,2019-09-20 23:00:00,15,214.74802230745323,0.0,-0.2588190451025207,0.9659258262890683
9,0,0,0,156.18,3.9,2019-09-20 23:30:00,15,198.7441136082201,0.0,-0.13052619222005168,0.9914448613738104
9,0,0,0,157.3,4.0,2019-09-21 00:00:00,15,179.8786753658361,0.0,0.0,1.0
9,0,0,0,156.14,3.9,2019-09-21 00:30:00,15,161.04645597900287,0.0,0.13052619222005157,0.9914448613738104
9,0,0,0,152.99,3.8,2019-09-21 01:00:00,15,145.11340370888468,0.0,0.25881904510252074,0.9659258262890683
9,0,0,0,148.46,3.7,2019-09-21 01:30:00,15,132.84381452958417,0.0,0.3826834323650898,0.9238795325112867
9,0,0,0,143.04,3.5,2019-09-21 02:00:00,15,123.59335729955376,0.0,0.49999999999999994,0.8660254037844387
9,0,0,0,137.08,3.4000000000000004,2019-09-21 02:30:00,15,116.4849053867012,0.0,0.6087614290087207,0.7933533402912352
9,0,0,0,130.77,3.2,2019-09-21 03:00:00,15,110.83176446434317,0.0,0.7071067811865476,0.7071067811865476
9,0,0,0,124.25,3.2,2019-09-21 03:30:00,15,106.162740405906,0.0,0.7933533402912352,0.6087614290087207
9,0,0,0,117.58,3.2,2019-09-21 04:00:00,15,102.16141052001852,0.0,0.8660254037844386,0.5000000000000001
9,0,0,0,110.81,3.1,2019-09-21 04:30:00,15,98.61072699375842,0.0,0.9238795325112867,0.38268343236508984
9,0,0,0,103.98,3.1,2019-09-21 05:00:00,15,95.35518198469822,0.0,0.9659258262890683,0.25881904510252074
9,0,0,0,97.12,3.0,2019-09-21 05:30:00,15,92.27636597993272,0.0,0.9914448613738104,0.1305261922200517
9,0,0,0,89.77,2.9000000000000004,2019-09-21 06:00:00,15,89.27678839309613,-0.7837132271434086,1.0,6.123233995736766e-17
9,22,0,22,83.25,3.1,2019-09-21 06:30:00,15,86.26825558706668,-20.207303387931475,0.9914448613738105,-0.13052619222005138
9,48,0,48,76.45,3.2,2019-09-21 07:00:00,15,83.1622596959105,-51.482338082260064,0.9659258262890683,-0.25881904510252085
9,31,0,31,69.67,3.2,2019-09-21 07:30:00,15,79.86041099535157,-60.0,0.9238795325112867,-0.3826834323650897
9,58,0,58,62.95,3.2,2019-09-21 08:00:00,15,76.24300328866912,-60.0,0.8660254037844387,-0.4999999999999998
9,242,81,287,56.34,3.2,2019-09-21 08:30:00,15,72.15338842401854,-55.019598072153336,0.7933533402912352,-0.6087614290087207
9,133,0,133,49.89,3.1,2019-09-21 09:00:00,0,67.37505084199609,-47.6087754546905,0.7071067811865476,-0.7071067811865475
9,178,6,182,43.68,2.9000000000000004,2019-09-21 09:30:00,-4,61.59775576497464,-40.02350659382211,0.6087614290087204,-0.7933533402912353
9,309,28,331,37.84,2.7,2019-09-21 10:00:00,-10,54.372161440817365,-32.26285009583227,0.49999999999999994,-0.8660254037844387
9,204,10,213,32.58,2.6,2019-09-21 10:30:00,-5,45.07182976211863,-24.338655959499253,0.3826834323650899,-0.9238795325112867
9,214,11,225,28.23,2.4000000000000004,2019-09-21 11:00:00,-5,32.9556589267624,-16.276362098119865,0.258819045102521,-0.9659258262890682
9,192,10,201,25.27,2.5,2019-09-21 11:30:00,-5,17.58619745514227,-8.114129800756897,0.13052619222005157,-0.9914448613738104
9,208,11,218,24.22,2.5,2019-09-21 12:00:00,-4,359.7776774124825,0.0999424966972726,1.2246467991473532e-16,-1.0
9,194,10,204,25.31,2.8000000000000003,2019-09-21 12:30:00,-4,341.993354564769,8.312342225653648,-0.13052619222005132,-0.9914448613738105
9,239,13,251,28.3,3.0,2019-09-21 13:00:00,-3,326.6768130014938,16.46970016673765,-0.25881904510252035,-0.9659258262890684
9,233,12,244,32.67,3.2,2019-09-21 13:30:00,-2,314.612730608808,24.52432020657121,-0.3826834323650892,-0.923879532511287
9,226,12,235,37.94,3.4000000000000004,2019-09-21 14:00:00,-2,305.3515455556576,32.43862920025819,-0.5000000000000001,-0.8660254037844386
9,220,11,228,43.78,3.6,2019-09-21 14:30:00,-1,298.15206154621524,40.18786900441941,-0.6087614290087207,-0.7933533402912352
9,245,26,262,49.99,3.8,2019-09-21 15:00:00,0,292.3908047393221,47.76087235536914,-0.7071067811865475,-0.7071067811865477
9,207,25,221,56.45,3.9,2019-09-21 15:30:00,2,287.6211147478109,55.15920124150129,-0.7933533402912349,-0.6087614290087209
9,140,0,140,63.06,4.0,2019-09-21 16:00:00,0,283.5345790375143,60.0,-0.8660254037844385,-0.5000000000000004
9,82,0,82,69.78,4.1000000000000005,2019-09-21 16:30:00,0,279.91577703775954,60.0,-0.9238795325112868,-0.3826834323650895
9,103,113,129,76.56,4.1000000000000005,2019-09-21 17:00:00,23,276.60863020251463,50.667378776140296,-0.9659258262890683,-0.25881904510252063
9,35,37,39,83.35000000000001,4.1000000000000005,2019-09-21 17:30:00,28,273.4936187717548,19.894740984024097,-0.9914448613738104,-0.13052619222005163
9,0,0,0,89.85000000000001,4.1000000000000005,2019-09-21 18:00:00,60,270.4722337894254,0.5691871566797886,-1.0,-1.8369701987210297e-16
9,0,0,0,97.21,4.1000000000000005,2019-09-21 18:30:00,60,267.45556948952463,0.0,-0.9914448613738104,0.13052619222005213
9,0,0,0,104.06,4.1000000000000005,2019-09-21 19:00:00,60,264.3547435564902,0.0,-0.9659258262890682,0.25881904510252113
9,0,0,0,110.88,4.0,2019-09-21 19:30:00,60,261.071242425944,0.0,-0.9238795325112866,0.38268343236509
9,0,0,0,117.63,4.0,2019-09-21 20:00:00,60,257.4852354193133,0.0,-0.8660254037844386,0.5000000000000001
9,0,0,0,124.28,4.0,2019-09-21 20:30:00,60,253.4393453648313,0.0,-0.7933533402912352,0.6087614290087205
9,0,0,0,130.78,4.0,2019-09-21 21:00:00,60,248.7142867288621,0.0,-0.7071067811865477,0.7071067811865474
9,0,0,0,137.06,4.0,2019-09-21 21:30:00,15,242.99161040123485,0.0,-0.608761429008721,0.7933533402912349
9,0,0,0,142.97,3.9,2019-09-21 22:00:00,15,235.80049369780247,0.0,-0.5000000000000004,0.8660254037844384
9,0,0,0,148.33,3.9,2019-09-21 22:30:00,15,226.46370063587275,0.0,-0.38268343236508956,0.9238795325112868
9,0,0,0,152.79,3.8,2019-09-21 23:00:00,15,214.13857492881155,0.0,-0.2588190451025207,0.9659258262890683
9,0,0,0,155.84,3.7,2019-09-21 23:30:00,15,198.25737494070933,0.0,-0.13052619222005168,0.9914448613738104
9,0,0,0,156.91,3.6,2019-09-22 00:00:00,15,179.65454697503765,0.0,0.0,1.0
9,0,0,0,155.74,3.6,2019-09-22 00:30:00,15,161.12223092899058,0.0,0.13052619222005157,0.9914448613738104
9,0,0,0,152.62,3.5,2019-09-22 01:00:00,15,145.3925031797844,0.0,0.25881904510252074,0.9659258262890683
9,0,0,0,148.11,3.4000000000000004,2019-09-22 01:30:00,15,133.2142327330571,0.0,0.3826834323650898,0.9238795325112867
9,0,0,0,142.72,3.3000000000000003,2019-09-22 02:00:00,15,123.9890057027432,0.0,0.49999999999999994,0.8660254037844387
9,0,0,0,136.78,3.3000000000000003,2019-09-22 02:30:00,15,116.8767505766158,0.0,0.6087614290087207,0.7933533402912352
9,0,0,0,130.5,3.4000000000000004,2019-09-22 03:00:00,15,111.2096859309264,0.0,0.7071067811865476,0.7071067811865476
9,0,0,0,123.98,3.5,2019-09-22 03:30:00,15,106.5248900751825,0.0,0.7933533402912352,0.6087614290087207
9,0,0,0,117.32,3.5,2019-09-22 04:00:00,15,102.50929538852851,0.0,0.8660254037844386,0.5000000000000001
9,0,0,0,110.56,3.5,2019-09-22 04:30:00,15,98.94710747169938,0.0,0.9238795325112867,0.38268343236508984
9,0,0,0,103.74,3.5,2019-09-22 05:00:00,15,95.683213078,0.0,0.9659258262890683,0.25881904510252074
9,0,0,0,96.88,3.6,2019-09-22 05:30:00,15,92.59927193487648,0.0,0.9914448613738104,0.1305261922200517
9,0,0,0,89.56,3.7,2019-09-22 06:00:00,15,89.59776286074606,-1.3554692736155545,1.0,6.123233995736766e-17
9,37,32,41,83.01,4.1000000000000005,2019-09-22 06:30:00,15,86.59045028360481,-20.974452226363425,0.9914448613738105,-0.13052619222005138
9,108,90,129,76.21000000000001,4.6000000000000005,2019-09-22 07:00:00,15,83.48879195517554,-53.4047836287612,0.9659258262890683,-0.25881904510252085
9,180,160,236,69.42,4.7,2019-09-22 07:30:00,15,80.1943372208882,-60.0,0.9238795325112867,-0.3826834323650897
9,246,213,344,62.7,4.800000000000001,2019-09-22 08:00:00,15,76.58718485541294,-60.0,0.8660254037844387,-0.4999999999999998
9,212,26,226,56.07,4.9,2019-09-22 08:30:00,15,72.51010534742841,-54.80207996249117,0.7933533402912352,-0.6087614290087207
9,179,5,182,49.6,4.9,2019-09-22 09:00:00,-3,67.74504703898367,-47.40085074152234,0.7071067811865476,-0.7071067811865475
9,226,12,234,43.38,5.0,2019-09-22 09:30:00,-6,61.97801854197212,-39.82777687445691,0.6087614290087204,-0.7933533402912353
9,211,10,219,37.51,5.0,2019-09-22 10:00:00,-6,54.75098863699191,-32.082081062019014,0.49999999999999994,-0.8660254037844387
9,182,8,189,32.230000000000004,5.1000000000000005,2019-09-22 10:30:00,-5,45.41884800141338,-24.175628463441743,0.3826834323650899,-0.9238795325112867
9,209,11,219,27.85,5.2,2019-09-22 11:00:00,-5,33.20665039024527,-16.133659637981765,0.258819045102521,-0.9659258262890682
9,216,12,227,24.87,5.300000000000001,2019-09-22 11:30:00,-5,17.64027075801988,-7.993891922169135,0.13052619222005157,-0.9914448613738104
9,191,10,200,23.83,5.4,2019-09-22 12:00:00,-4,359.55539577169304,0.1962542619088692,1.2246467991473532e-16,-1.0
9,156,6,162,24.96,5.4,2019-09-22 12:30:00,-3,341.5312906181875,8.38411326844466,-0.13052619222005132,-0.9914448613738105
9,182,9,189,28.01,5.5,2019-09-22 13:00:00,-3,326.0971304341516,16.517226384335746,-0.25881904510252035,-0.9659258262890684
9,169,7,174,32.43,5.6000000000000005,2019-09-22 13:30:00,-2,314.0146643239244,24.54875412712862,-0.3826834323650892,-0.923879532511287
9,161,5,165,37.75,5.800000000000001,2019-09-22 14:00:00,-1,304.78076944430705,32.44182883758145,-0.5000000000000001,-0.8660254037844386
9,140,1,141,43.62,5.9,2019-09-22 14:30:00,0,297.62115095917017,40.17219230890115,-0.6087614290087207,-0.7933533402912352
9,142,0,142,49.86,6.0,2019-09-22 15:00:00,0,291.89842247361565,47.72896520510187,-0.7071067811865475,-0.7071067811865477
9,152,0,152,56.34,6.0,2019-09-22 15:30:00,0,287.16134875679927,55.113817047560495,-0.7933533402912349,-0.6087614290087209
9,91,0,91,62.96,6.0,2019-09-22 16:00:00,0,283.100580549555,60.0,-0.8660254037844385,-0.5000000000000004
9,25,0,25,69.69,5.9,2019-09-22 16:30:00,0,279.5009649314914,60.0,-0.9238795325112868,-0.3826834323650895
9,104,214,155,76.48,5.800000000000001,2019-09-22 17:00:00,27,276.2069622557175,51.203147477780895,-0.9659258262890683,-0.25881904510252063
9,47,80,56,83.27,5.5,2019-09-22 17:30:00,32,273.09952686126314,20.131197294627874,-0.9914448613738104,-0.13052619222005163
9,0,0,0,89.78,5.2,2019-09-22 18:00:00,60,270.08044619319054,0.747492125999841,-1.0,-1.8369701987210297e-16
9,0,0,0,97.13,5.1000000000000005,2019-09-22 18:30:00,60,267.06089837059784,0.0,-0.9914448613738104,0.13052619222005213
9,0,0,0,103.98,5.0,2019-09-22 19:00:00,60,263.951862266398,0.0,-0.9659258262890682,0.25881904510252113
9,0,0,0,110.79,5.0,2019-09-22 19:30:00,60,260.65446317417747,0.0,-0.9238795325112866,0.38268343236509
9,0,0,0,117.53,5.1000000000000005,2019-09-22 20:00:00,60,257.0483099600013,0.0,-0.8660254037844386,0.5000000000000001
9,0,0,0,124.17,5.1000000000000005,2019-09-22 20:30:00,60,252.97536341169436,0.0,-0.7933533402912352,0.6087614290087205
9,0,0,0,130.66,5.2,2019-09-22 21:00:00,60,248.21589437210747,0.0,-0.7071067811865477,0.7071067811865474
9,0,0,0,136.9,5.2,2019-09-22 21:30:00,15,242.4521653559568,0.0,-0.608761429008721,0.7933533402912349
9,0,0,0,142.79,5.300000000000001,2019-09-22 22:00:00,15,235.2177690830581,0.0,-0.5000000000000004,0.8660254037844384
9,0,0,0,148.1,5.300000000000001,2019-09-22 22:30:00,15,225.84982388924365,0.0,-0.38268343236508956,0.9238795325112868
9,0,0,0,152.5,5.4,2019-09-22 23:00:00,15,213.5413754375633,0.0,-0.2588190451025207,0.9659258262890683
9,0,0,0,155.49,5.4,2019-09-22 23:30:00,15,197.78442710257983,0.0,-0.13052619222005168,0.9914448613738104
9,0,0,0,156.52,5.4,2019-09-23 00:00:00,15,179.4386301520176,0.0,0.0,1.0
9,0,0,0,155.34,5.4,2019-09-23 00:30:00,15,161.19703886461912,0.0,0.13052619222005157,0.9914448613738104
9,0,0,0,152.24,5.300000000000001,2019-09-23 01:00:00,15,145.66584702087607,0.0,0.25881904510252074,0.9659258262890683
9,0,0,0,147.76,5.1000000000000005,2019-09-23 01:30:00,15,133.5785888240402,0.0,0.3826834323650898,0.9238795325112867
9,0,0,0,142.4,4.9,2019-09-23 02:00:00,15,124.3798425218754,0.0,0.49999999999999994,0.8660254037844387
9,0,0,0,136.49,4.9,2019-09-23 02:30:00,15,117.26512850718608,0.0,0.6087614290087207,0.7933533402912352
9,0,0,0,130.22,4.800000000000001,2019-09-23 03:00:00,15,111.58521494980988,0.0,0.7071067811865476,0.7071067811865476
9,0,0,0,123.72,4.7,2019-09-23 03:30:00,15,106.8854501307988,0.0,0.7933533402912352,0.6087614290087207
9,0,0,0,117.07,4.5,2019-09-23 04:00:00,15,102.85619148726772,0.0,0.8660254037844386,0.5000000000000001
9,0,0,0,110.32,4.3,2019-09-23 04:30:00,15,99.28296455337365,0.0,0.9238795325112867,0.38268343236508984
9,0,0,0,103.5,4.2,2019-09-23 05:00:00,15,96.01110147832968,0.0,0.9659258262890683,0.25881904510252074
9,0,0,0,96.64,4.2,2019-09-23 05:30:00,15,92.92236908950912,0.0,0.9914448613738104,0.1305261922200517
9,0,0,0,89.35000000000001,4.2,2019-09-23 06:00:00,15,89.91924550427916,-1.9346594778829456,1.0,6.123233995736766e-17
9,52,214,79,82.78,4.7,2019-09-23 06:30:00,15,86.91347968298402,-21.74954812087806,0.9914448613738105,-0.13052619222005138
9,87,414,187,75.97,5.2,2019-09-23 07:00:00,15,83.81652208447002,-55.53304552089759,0.9659258262890683,-0.25881904510252085
9,110,550,306,69.18,5.300000000000001,2019-09-23 07:30:00,15,80.5298928958839,-60.0,0.9238795325112867,-0.3826834323650897
9,121,667,429,62.440000000000005,5.5,2019-09-23 08:00:00,15,76.93353681821122,-60.0,0.8660254037844387,-0.4999999999999998
9,119,0,119,55.81,5.6000000000000005,2019-09-23 08:30:00,15,72.86969773126475,-54.58559395924991,0.7933533402912352,-0.6087614290087207
9,188,7,192,49.32,5.6000000000000005,2019-09-23 09:00:00,-5,68.11885767829483,-47.194076319600185,0.7071067811865476,-0.7071067811865475
9,147,2,148,43.08,5.7,2019-09-23 09:30:00,-2,62.36333649238412,-39.63329118595775,0.6087614290087204,-0.7933533402912353
9,100,0,100,37.19,5.7,2019-09-23 10:00:00,0,55.136391665152814,-31.90261715812072,0.49999999999999994,-0.8660254037844387
9,172,7,178,31.88,5.7,2019-09-23 10:30:00,-5,45.77382660565468,-24.013927334595145,0.3826834323650899,-0.9238795325112867
9,271,15,284,27.47,5.7,2019-09-23 11:00:00,-6,33.46533929185625,-15.992260794933944,0.258819045102521,-0.9659258262890682
9,187,9,196,24.47,5.7,2019-09-23 11:30:00,-4,17.69739050067949,-7.874891782281432,0.13052619222005157,-0.9914448613738104
9,145,4,149,23.44,5.6000000000000005,2019-09-23 12:00:00,-2,359.3274692577155,0.2914305424664654,1.2246467991473532e-16,-1.0
9,169,7,176,24.61,5.6000000000000005,2019-09-23 12:30:00,-3,341.0580202922847,8.454875467984602,-0.13052619222005132,-0.9914448613738105
9,150,4,154,27.72,5.6000000000000005,2019-09-23 13:00:00,-2,325.5069495734089,16.563879779798327,-0.25881904510252035,-0.9659258262890684
9,421,112,516,32.2,5.6000000000000005,2019-09-23 13:30:00,-8,313.4091940501993,24.572445607787856,-0.3826834323650892,-0.923879532511287
9,326,35,354,37.56,5.6000000000000005,2019-09-23 14:00:00,-3,304.20527222992445,32.44439846334188,-0.5000000000000001,-0.8660254037844386
9,285,29,306,43.47,5.6000000000000005,2019-09-23 14:30:00,-1,297.0872919709281,40.15597206524252,-0.6087614290087207,-0.7933533402912352
9,268,42,295,49.73,5.6000000000000005,2019-09-23 15:00:00,0,291.40417965605644,47.69657155237788,-0.7071067811865475,-0.7071067811865477
9,144,684,524,56.23,5.5,2019-09-23 15:30:00,8,286.70038615140817,55.06797431782266,-0.7933533402912349,-0.6087614290087209
9,133,603,408,62.870000000000005,5.5,2019-09-23 16:00:00,15,282.6658005288114,60.0,-0.8660254037844385,-0.5000000000000004
9,120,8,123,69.61,5.4,2019-09-23 16:30:00,3,279.0856422121332,60.0,-0.9238795325112868,-0.3826834323650895
9,87,363,172,76.4,5.300000000000001,2019-09-23 17:00:00,29,275.804972380173,51.75677133543877,-0.9659258262890683,-0.25881904510252063
9,48,173,69,83.2,5.1000000000000005,2019-09-23 17:30:00,36,272.7052577152791,20.37035651427179,-0.9914448613738104,-0.13052619222005163
9,0,0,0,89.72,4.9,2019-09-23 18:00:00,60,269.6886081872195,0.928040796149503,-1.0,-1.8369701987210297e-16
9,0,0,0,97.05,4.800000000000001,2019-09-23 18:30:00,60,266.6663070954252,0.0,-0.9914448613738104,0.13052619222005213
9,0,0,0,103.9,4.800000000000001,2019-09-23 19:00:00,60,263.5492165160788,0.0,-0.9659258262890682,0.25881904510252113
9,0,0,0,110.71,4.7,2019-09-23 19:30:00,60,260.23812911116545,0.0,-0.9238795325112866,0.38268343236509
9,0,0,0,117.44,4.7,2019-09-23 20:00:00,60,256.61213638512135,0.0,-0.8660254037844386,0.5000000000000001
9,0,0,0,124.06,4.7,2019-09-23 20:30:00,60,252.51260804478528,0.0,-0.7933533402912352,0.6087614290087205
9,0,0,0,130.52,4.5,2019-09-23 21:00:00,60,247.71949261771888,0.0,-0.7071067811865477,0.7071067811865474
9,0,0,0,136.74,4.4,2019-09-23 21:30:00,15,241.9159696653072,0.0,-0.608761429008721,0.7933533402912349
9,0,0,0,142.59,4.3,2019-09-23 22:00:00,15,234.6403608009385,0.0,-0.5000000000000004,0.8660254037844384
9,0,0,0,147.86,4.2,2019-09-23 22:30:00,15,225.24443492762856,0.0,-0.38268343236508956,0.9238795325112868
9,0,0,0,152.21,4.1000000000000005,2019-09-23 23:00:00,15,212.9564454131444,0.0,-0.2588190451025207,0.9659258262890683
9,0,0,0,155.14,4.0,2019-09-23 23:30:00,15,197.32504083989087,0.0,-0.13052619222005168,0.9914448613738104
9,0,0,0,156.13,3.8,2019-09-24 00:00:00,15,179.23076330668232,0.0,0.0,1.0
9,0,0,0,154.94,3.6,2019-09-24 00:30:00,15,161.2710696988479,0.0,0.13052619222005157,0.9914448613738104
9,0,0,0,151.86,3.4000000000000004,2019-09-24 01:00:00,15,145.93372575808553,0.0,0.25881904510252074,0.9659258262890683
9,0,0,0,147.41,3.2,2019-09-24 01:30:00,15,133.9370763812159,0.0,0.3826834323650898,0.9238795325112867
9,0,0,0,142.08,3.0,2019-09-24 02:00:00,15,124.76595925685784,0.0,0.49999999999999994,0.8660254037844387
9,0,0,0,136.19,2.9000000000000004,2019-09-24 02:30:00,15,117.65006793239552,0.0,0.6087614290087207,0.7933533402912352
9,0,0,0,129.94,2.8000000000000003,2019-09-24 03:00:00,15,111.95834671879538,0.0,0.7071067811865476,0.7071067811865476
9,0,0,0,123.46,2.6,2019-09-24 03:30:00,15,107.24439843600165,0.0,0.7933533402912352,0.6087614290087207
9,0,0,0,116.82,2.4000000000000004,2019-09-24 04:00:00,15,103.20206773345228,0.0,0.8660254037844386,0.5000000000000001
9,0,0,0,110.07,2.3000000000000003,2019-09-24 04:30:00,15,99.61826250693764,0.0,0.9238795325112867,0.38268343236508984
9,0,0,0,103.26,2.2,2019-09-24 05:00:00,15,96.33880904372312,0.0,0.9659258262890683,0.25881904510252074
9,0,0,0,96.41,2.4000000000000004,2019-09-24 05:30:00,15,93.2456181201544,0.0,0.9914448613738104,0.1305261922200517
9,0,0,0,89.14,2.5,2019-09-24 06:00:00,15,90.24119660144532,-2.521253080880569,1.0,6.123233995736766e-17
9,54,149,74,82.54,2.8000000000000003,2019-09-24 06:30:00,15,87.23730435892617,-22.53270585642688,0.9914448613738105,-0.13052619222005138
