,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1201,0.9078166484832764,0.021010926299666253,0.02012467384338379,0.004314832288656695,0.0,10.0,log2,2.0,2,2,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1077,0.8829632600148519,0.013579681078264428,0.028210957845052082,0.0072833272683894106,0.0,10.0,sqrt,2.0,4,6,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1205,0.9122935930887858,0.0208423632478268,0.026644070943196613,0.009580971354948073,0.0,10.0,log2,2.0,2,4,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1073,0.8830527464548746,0.013640468369921723,0.027866601943969727,0.007381399975573014,0.0,10.0,sqrt,2.0,4,4,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1069,0.8834073543548584,0.027044862446797494,0.03327258427937826,0.0003043345896464847,0.0,10.0,sqrt,2.0,4,2,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1221,0.896498441696167,0.017518844013940955,0.020201921463012695,0.004394091234106346,0.0,10.0,log2,2.0,4,6,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1213,0.896823008855184,0.01439494494076397,0.025443553924560547,0.006692769574091175,0.0,10.0,log2,2.0,4,2,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1065,0.863098939259847,0.020478366619259572,0.03650053342183431,0.003176583323536771,0.0,10.0,sqrt,2.0,2,6,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1061,0.8635552724202474,0.007007372466315981,0.03287243843078613,0.002373832762775387,0.0,10.0,sqrt,2.0,2,4,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1217,0.9612158934275309,0.06146538453347726,0.029929558436075848,0.009625547659542535,0.0,10.0,log2,2.0,4,4,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1641,0.9733989238739014,0.015750176403732975,0.026038169860839844,0.007360188819862895,0.0,20.0,log2,2.0,2,6,200,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1057,0.8704227606455485,0.02100423723672067,0.03640087445576986,0.005988082746435759,0.0,10.0,sqrt,2.0,2,2,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1501,0.6931103070576986,0.021716586776619456,0.023549954096476238,0.0071511034900729655,0.0,20.0,sqrt,2.0,4,2,200,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
341,0.9111133416493734,0.020937361420862576,0.02741082509358724,0.007682550728582027,0.0,,log2,2.0,2,4,200,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
349,0.9166011810302734,0.013604080122440881,0.02973826726277669,0.009715248515163309,0.0,,log2,2.0,4,2,200,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
625,0.8677835464477539,0.015127296139041605,0.028240442276000977,0.009319026721953474,0.0,5.0,sqrt,2.0,2,2,200,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
621,0.8564695517222086,0.015289671772134505,0.02603435516357422,0.007362933445303191,0.0,5.0,sqrt,2.0,1,6,200,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1621,1.1300288041432698,0.06272611669928707,0.03124237060546875,5.150429962800233e-07,0.0,20.0,log2,2.0,1,2,200,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1509,0.6999515692392985,0.0007817878712632997,0.02188420295715332,0.008901479202851618,0.0,20.0,sqrt,2.0,4,6,200,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1629,0.8931748072306315,0.0194837309206091,0.0287781556447347,0.009903953302078081,0.0,20.0,log2,2.0,1,6,200,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
617,0.8533957799275717,0.01734738729831454,0.02453009287516276,0.00902131513639785,0.0,5.0,sqrt,2.0,1,4,200,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
345,0.9035500685373942,0.027730402064371273,0.02439578374226888,0.006890019386836403,0.0,,log2,2.0,2,6,200,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
633,0.8784542083740234,0.02163091028895771,0.02082967758178711,0.007363391610284585,0.0,5.0,sqrt,2.0,2,6,200,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1625,1.2726341088612874,0.07936820360394871,0.034592072168986,0.002474644677294765,0.0,20.0,log2,2.0,1,4,200,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
645,0.9166155656178793,0.007195936568756303,0.02795132001241048,0.010243815146691926,0.0,5.0,sqrt,2.0,4,6,200,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1633,0.9723184903462728,0.0823103045867434,0.03377159436543783,0.00357618827882156,0.0,20.0,log2,2.0,2,2,200,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
641,0.9101016521453857,0.007359714297764903,0.0330510139465332,0.00039123178789831264,0.0,5.0,sqrt,2.0,4,4,200,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
613,0.8726682662963867,0.007725885725501541,0.0326849619547526,0.005049925429276276,0.0,5.0,sqrt,2.0,1,2,200,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1637,1.0485878785451253,0.045354200164234706,0.03349979718526205,0.003183719365313718,0.0,20.0,log2,2.0,2,4,200,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1505,0.7069806257883707,0.00878887502693426,0.02457316716512044,0.008509938192299773,0.0,20.0,sqrt,2.0,4,4,200,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
629,0.8669735590616862,0.013781304089974692,0.027962366739908855,0.004640817596619983,0.0,5.0,sqrt,2.0,2,4,200,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
357,0.9226473967234293,0.01588162909807019,0.02736210823059082,0.008522083039409104,0.0,,log2,2.0,4,6,200,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
637,0.9083944956461588,0.013248786367741352,0.024840593338012695,0.011652303102453784,0.0,5.0,sqrt,2.0,4,2,200,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.10254205643752069,-0.10047458514597322,-0.09672545951858143,-0.09991403370069178,0.0024074694004921123,3025
1054,1.3909982840220134,0.057395305723009306,0.04939119021097819,0.004383550437205371,0.0,10.0,sqrt,2.0,1,6,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
350,1.3422876993815105,0.03400966297291567,0.04682342211405436,0.004508528760280318,0.0,,log2,2.0,4,2,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
622,1.3177862167358398,0.0246475514027626,0.03982702891031901,0.006473937196282207,0.0,5.0,sqrt,2.0,1,6,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
1058,1.3358341058095295,0.02805821838279513,0.040044546127319336,0.011217715014077813,0.0,10.0,sqrt,2.0,2,2,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
646,1.3611443837483723,0.034279580155833315,0.03881708780924479,0.007902971993886863,0.0,5.0,sqrt,2.0,4,6,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
1062,1.3736765384674072,0.05438611407865093,0.03889894485473633,0.00798367623081127,0.0,10.0,sqrt,2.0,2,4,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
618,1.3222636381785076,0.02948083026510556,0.03365937868754069,0.0034174920588432803,0.0,5.0,sqrt,2.0,1,4,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
1066,1.3678255081176758,0.03633526441568771,0.0396270751953125,0.011389151063889479,0.0,10.0,sqrt,2.0,2,6,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
182,1.3609882990519206,0.031409608020903125,0.0336604913075765,0.0006118722047136439,0.0,,sqrt,2.0,1,2,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
1050,1.3687049547831218,0.030494482198263936,0.03695106506347656,0.0026908730763926672,0.0,10.0,sqrt,2.0,1,4,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
1070,1.391344944636027,0.03846854509373607,0.04203629493713379,0.011169594911565448,0.0,10.0,sqrt,2.0,4,2,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
614,1.3666045665740967,0.03600184515991009,0.044428507486979164,0.00786324822408852,0.0,5.0,sqrt,2.0,1,2,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
1074,1.3666547139485676,0.023783467755210928,0.038845221201578774,0.007814560069393309,0.0,10.0,sqrt,2.0,4,4,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
1078,1.3888758023579915,0.05668761650218832,0.038453896840413414,0.0076252622498415076,0.0,10.0,sqrt,2.0,4,6,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
358,1.3777825037638347,0.03926307460705547,0.03896021842956543,0.007855906438259836,0.0,,log2,2.0,4,6,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
326,1.3471146424611409,0.004147646143247534,0.03633650143941244,0.003891587573661823,0.0,,log2,2.0,1,2,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
630,1.3029700915018718,0.024602388615776738,0.03124388058980306,1.4349198409134378e-06,0.0,5.0,sqrt,2.0,2,4,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
626,1.300333817799886,0.028476509042134467,0.04216782251993815,0.009954238056930355,0.0,5.0,sqrt,2.0,2,2,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
202,1.0724246501922607,0.020444653624311016,0.03242309888203939,0.0016406411765190866,0.0,,sqrt,2.0,2,6,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
194,1.045859654744466,0.006441494613221875,0.020826260248819988,0.007366819810524858,0.0,,sqrt,2.0,2,2,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
758,1.3499216238657634,0.03595498446964599,0.04939969380696615,0.005474726115628654,0.0,5.0,log2,2.0,1,2,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
342,1.3552135626475017,0.028716843829468996,0.03374926249186198,0.00043029361428078856,0.0,,log2,2.0,2,4,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
642,1.3579630851745605,0.04510599486548581,0.04206252098083496,0.006953833780619332,0.0,5.0,sqrt,2.0,4,4,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
762,1.2890869776407878,0.03200060723833664,0.04366310437520345,0.00914077445653051,0.0,5.0,log2,2.0,1,4,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
190,1.072893222173055,0.03037040725013051,0.03229657808939616,0.0014654820885915255,0.0,,sqrt,2.0,1,6,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
766,1.2904736200968425,0.006322934047942773,0.04165069262186686,0.007370417328656286,0.0,5.0,log2,2.0,1,6,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
198,1.0589466094970703,0.007668243746424304,0.03530104955037435,0.0031231630603853113,0.0,,sqrt,2.0,2,4,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
330,1.355561335881551,0.015620043639612467,0.03890355428059896,0.007862427694633578,0.0,,log2,2.0,1,4,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
770,1.3226988315582275,0.054353181105810736,0.039350271224975586,0.006391681547259776,0.0,5.0,log2,2.0,2,2,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
774,1.3038928508758545,0.0259679326294954,0.03389533360799154,0.0037387119609665447,0.0,5.0,log2,2.0,2,4,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
210,1.0453428427378337,0.007261026845244638,0.03125866254170736,1.0744424962317532e-05,0.0,,sqrt,2.0,4,4,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
638,1.3499507109324138,0.03604691494209428,0.03353254000345866,6.777613961592902e-05,0.0,5.0,sqrt,2.0,4,2,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
346,1.3506515820821126,0.025515773566281805,0.040758609771728516,0.011165187636909697,0.0,,log2,2.0,2,6,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
778,1.3399437268575032,0.055146143451958556,0.03865210215250651,0.006403790480890172,0.0,5.0,log2,2.0,2,6,300,"{'ccp_alpha': 0, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
206,1.0945473512013753,0.03972407646226175,0.020820061365763348,0.00735215245583702,0.0,,sqrt,2.0,4,2,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.10380256405658854,-0.10137306235925765,-0.09738514133451615,-0.10085358925012078,0.0026455267694456127,3097
