,Year,Month,Day,Hour,Minute,DHI,Temperature,Wind Speed,Solar Zenith Angle,Surface Albedo,GHI,DNI,datetime,datetime_utc,datetime_local,Kt,date,daily_kt
11511,2019,8,28,19,30,0,22.1,2.0,111.13,0.16,0,0,2019-08-28 19:30:00,2019-08-28 19:30:00+00:00,2019-08-28 16:30:00-03:00,0.0,2019-08-28,
11512,2019,8,28,20,0,0,21.700000000000003,2.1,118.08,0.16,0,0,2019-08-28 20:00:00,2019-08-28 20:00:00+00:00,2019-08-28 17:00:00-03:00,0.0,2019-08-28,
11513,2019,8,28,20,30,0,21.700000000000003,2.1,125.02,0.16,0,0,2019-08-28 20:30:00,2019-08-28 20:30:00+00:00,2019-08-28 17:30:00-03:00,0.0,2019-08-28,
11514,2019,8,28,21,0,0,20.6,2.0,131.94,0.16,0,0,2019-08-28 21:00:00,2019-08-28 21:00:00+00:00,2019-08-28 18:00:00-03:00,,2019-08-28,
11515,2019,8,28,21,30,0,20.1,1.9,138.8,0.16,0,0,2019-08-28 21:30:00,2019-08-28 21:30:00+00:00,2019-08-28 18:30:00-03:00,,2019-08-28,
11516,2019,8,28,22,0,0,19.700000000000003,1.8,145.56,0.16,0,0,2019-08-28 22:00:00,2019-08-28 22:00:00+00:00,2019-08-28 19:00:00-03:00,,2019-08-28,
11517,2019,8,28,22,30,0,19.5,1.7000000000000002,152.12,0.16,0,0,2019-08-28 22:30:00,2019-08-28 22:30:00+00:00,2019-08-28 19:30:00-03:00,,2019-08-28,
11518,2019,8,28,23,0,0,19.200000000000003,1.5,158.29,0.16,0,0,2019-08-28 23:00:00,2019-08-28 23:00:00+00:00,2019-08-28 20:00:00-03:00,,2019-08-28,
11519,2019,8,28,23,30,0,19.0,1.4,163.62,0.16,0,0,2019-08-28 23:30:00,2019-08-28 23:30:00+00:00,2019-08-28 20:30:00-03:00,,2019-08-28,
11520,2019,8,29,0,0,0,18.8,1.3,167.0,0.16,0,0,2019-08-29 00:00:00,2019-08-29 00:00:00+00:00,2019-08-28 21:00:00-03:00,,2019-08-28,
11521,2019,8,29,0,30,0,18.5,1.3,166.84,0.16,0,0,2019-08-29 00:30:00,2019-08-29 00:30:00+00:00,2019-08-28 21:30:00-03:00,,2019-08-28,
11522,2019,8,29,1,0,0,18.2,1.2000000000000002,163.23,0.16,0,0,2019-08-29 01:00:00,2019-08-29 01:00:00+00:00,2019-08-28 22:00:00-03:00,,2019-08-28,
11523,2019,8,29,1,30,0,17.900000000000002,1.3,157.8,0.16,0,0,2019-08-29 01:30:00,2019-08-29 01:30:00+00:00,2019-08-28 22:30:00-03:00,,2019-08-28,
11524,2019,8,29,2,0,0,17.6,1.4,151.58,0.16,0,0,2019-08-29 02:00:00,2019-08-29 02:00:00+00:00,2019-08-28 23:00:00-03:00,,2019-08-28,
11525,2019,8,29,2,30,0,17.3,1.4,144.99,0.16,0,0,2019-08-29 02:30:00,2019-08-29 02:30:00+00:00,2019-08-28 23:30:00-03:00,,2019-08-28,
11526,2019,8,29,3,0,0,17.0,1.4,138.22,0.16,0,0,2019-08-29 03:00:00,2019-08-29 03:00:00+00:00,2019-08-29 00:00:00-03:00,,2019-08-29,
11527,2019,8,29,3,30,0,16.6,1.3,131.35,0.16,0,0,2019-08-29 03:30:00,2019-08-29 03:30:00+00:00,2019-08-29 00:30:00-03:00,,2019-08-29,
11528,2019,8,29,4,0,0,16.3,1.3,124.43,0.16,0,0,2019-08-29 04:00:00,2019-08-29 04:00:00+00:00,2019-08-29 01:00:00-03:00,,2019-08-29,
11529,2019,8,29,4,30,0,16.0,1.3,117.48,0.16,0,0,2019-08-29 04:30:00,2019-08-29 04:30:00+00:00,2019-08-29 01:30:00-03:00,,2019-08-29,
11530,2019,8,29,5,0,0,15.7,1.3,110.52,0.16,0,0,2019-08-29 05:00:00,2019-08-29 05:00:00+00:00,2019-08-29 02:00:00-03:00,,2019-08-29,
11531,2019,8,29,5,30,0,15.6,1.4,103.58,0.16,0,0,2019-08-29 05:30:00,2019-08-29 05:30:00+00:00,2019-08-29 02:30:00-03:00,,2019-08-29,
11532,2019,8,29,6,0,0,15.5,1.5,96.67,0.16,0,0,2019-08-29 06:00:00,2019-08-29 06:00:00+00:00,2019-08-29 03:00:00-03:00,,2019-08-29,
11533,2019,8,29,6,30,0,16.7,2.2,89.38,0.16,0,0,2019-08-29 06:30:00,2019-08-29 06:30:00+00:00,2019-08-29 03:30:00-03:00,,2019-08-29,
11534,2019,8,29,7,0,42,17.8,2.9000000000000004,82.87,0.16,54,94,2019-08-29 07:00:00,2019-08-29 07:00:00+00:00,2019-08-29 04:00:00-03:00,,2019-08-29,
11535,2019,8,29,7,30,81,19.4,3.3000000000000003,76.2,0.16,145,272,2019-08-29 07:30:00,2019-08-29 07:30:00+00:00,2019-08-29 04:30:00-03:00,,2019-08-29,
11536,2019,8,29,8,0,69,21.0,3.6,69.60000000000001,0.16,306,680,2019-08-29 08:00:00,2019-08-29 08:00:00+00:00,2019-08-29 05:00:00-03:00,,2019-08-29,
11537,2019,8,29,8,30,78,22.6,3.4000000000000004,63.15,0.16,419,754,2019-08-29 08:30:00,2019-08-29 08:30:00+00:00,2019-08-29 05:30:00-03:00,,2019-08-29,
11538,2019,8,29,9,0,82,24.3,3.3000000000000003,56.9,0.16,528,816,2019-08-29 09:00:00,2019-08-29 09:00:00+00:00,2019-08-29 06:00:00-03:00,,2019-08-29,
11539,2019,8,29,9,30,88,25.9,3.1,50.94,0.16,625,852,2019-08-29 09:30:00,2019-08-29 09:30:00+00:00,2019-08-29 06:30:00-03:00,20.21152694247814,2019-08-29,
11540,2019,8,29,10,0,91,27.4,2.8000000000000003,45.37,0.16,710,881,2019-08-29 10:00:00,2019-08-29 10:00:00+00:00,2019-08-29 07:00:00-03:00,3.790490335226367,2019-08-29,
11541,2019,8,29,10,30,94,28.700000000000003,2.6,40.38,0.16,778,897,2019-08-29 10:30:00,2019-08-29 10:30:00+00:00,2019-08-29 07:30:00-03:00,2.2949443743677707,2019-08-29,
11542,2019,8,29,11,0,97,29.9,2.4000000000000004,36.2,0.16,831,909,2019-08-29 11:00:00,2019-08-29 11:00:00+00:00,2019-08-29 08:00:00-03:00,1.719028450962233,2019-08-29,
11543,2019,8,29,11,30,99,30.6,2.3000000000000003,33.15,0.16,867,917,2019-08-29 11:30:00,2019-08-29 11:30:00+00:00,2019-08-29 08:30:00-03:00,1.4027781952855969,2019-08-29,
11544,2019,8,29,12,0,101,31.4,2.3000000000000003,31.54,0.16,884,919,2019-08-29 12:00:00,2019-08-29 12:00:00+00:00,2019-08-29 09:00:00-03:00,1.1935598216112038,2019-08-29,
11545,2019,8,29,12,30,101,31.700000000000003,2.2,31.61,0.16,881,917,2019-08-29 12:30:00,2019-08-29 12:30:00+00:00,2019-08-29 09:30:00-03:00,1.037616125559039,2019-08-29,
11546,2019,8,29,13,0,103,32.0,2.2,33.35,0.16,860,907,2019-08-29 13:00:00,2019-08-29 13:00:00+00:00,2019-08-29 10:00:00-03:00,0.9134712447670885,2019-08-29,
11547,2019,8,29,13,30,101,32.0,2.2,36.51,0.16,823,898,2019-08-29 13:30:00,2019-08-29 13:30:00+00:00,2019-08-29 10:30:00-03:00,0.8098271163525668,2019-08-29,
11548,2019,8,29,14,0,102,32.0,2.1,40.76,0.16,765,875,2019-08-29 14:00:00,2019-08-29 14:00:00+00:00,2019-08-29 11:00:00-03:00,0.7134935262391396,2019-08-29,
11549,2019,8,29,14,30,99,31.700000000000003,2.1,45.81,0.16,694,855,2019-08-29 14:30:00,2019-08-29 14:30:00+00:00,2019-08-29 11:30:00-03:00,0.626198334607947,2019-08-29,
11550,2019,8,29,15,0,97,31.3,2.1,51.41,0.16,608,819,2019-08-29 15:00:00,2019-08-29 15:00:00+00:00,2019-08-29 12:00:00-03:00,0.5409702272779648,2019-08-29,
11551,2019,8,29,15,30,90,30.700000000000003,2.1,57.4,0.16,511,780,2019-08-29 15:30:00,2019-08-29 15:30:00+00:00,2019-08-29 12:30:00-03:00,0.45673269373310416,2019-08-29,
11552,2019,8,29,16,0,83,30.0,2.0,63.67,0.16,402,719,2019-08-29 16:00:00,2019-08-29 16:00:00+00:00,2019-08-29 13:00:00-03:00,0.36776418189589377,2019-08-29,
11553,2019,8,29,16,30,72,28.6,1.7000000000000002,70.13,0.16,290,640,2019-08-29 16:30:00,2019-08-29 16:30:00+00:00,2019-08-29 13:30:00-03:00,0.2769359323774949,2019-08-29,
11554,2019,8,29,17,0,57,27.200000000000003,1.3,76.74,0.16,176,522,2019-08-29 17:00:00,2019-08-29 17:00:00+00:00,2019-08-29 14:00:00-03:00,0.17925374932734794,2019-08-29,
11555,2019,8,29,17,30,35,25.9,1.2000000000000002,83.42,0.16,72,323,2019-08-29 17:30:00,2019-08-29 17:30:00+00:00,2019-08-29 14:30:00-03:00,0.08015721278862747,2019-08-29,
11556,2019,8,29,18,0,0,24.5,1.0,89.87,0.16,0,0,2019-08-29 18:00:00,2019-08-29 18:00:00+00:00,2019-08-29 15:00:00-03:00,0.0,2019-08-29,
11557,2019,8,29,18,30,0,24.200000000000003,1.1,97.22,0.16,0,0,2019-08-29 18:30:00,2019-08-29 18:30:00+00:00,2019-08-29 15:30:00-03:00,0.0,2019-08-29,
11558,2019,8,29,19,0,0,23.8,1.2000000000000002,104.14,0.16,0,0,2019-08-29 19:00:00,2019-08-29 19:00:00+00:00,2019-08-29 16:00:00-03:00,0.0,2019-08-29,
11559,2019,8,29,19,30,0,23.3,1.2000000000000002,111.08,0.16,0,0,2019-08-29 19:30:00,2019-08-29 19:30:00+00:00,2019-08-29 16:30:00-03:00,0.0,2019-08-29,
11560,2019,8,29,20,0,0,22.9,1.2000000000000002,118.03,0.16,0,0,2019-08-29 20:00:00,2019-08-29 20:00:00+00:00,2019-08-29 17:00:00-03:00,0.0,2019-08-29,
11561,2019,8,29,20,30,0,22.9,1.2000000000000002,124.97,0.16,0,0,2019-08-29 20:30:00,2019-08-29 20:30:00+00:00,2019-08-29 17:30:00-03:00,0.0,2019-08-29,
11562,2019,8,29,21,0,0,21.9,1.2000000000000002,131.88,0.16,0,0,2019-08-29 21:00:00,2019-08-29 21:00:00+00:00,2019-08-29 18:00:00-03:00,,2019-08-29,
11563,2019,8,29,21,30,0,21.5,1.2000000000000002,138.73,0.16,0,0,2019-08-29 21:30:00,2019-08-29 21:30:00+00:00,2019-08-29 18:30:00-03:00,,2019-08-29,
11564,2019,8,29,22,0,0,21.0,1.2000000000000002,145.47,0.16,0,0,2019-08-29 22:00:00,2019-08-29 22:00:00+00:00,2019-08-29 19:00:00-03:00,,2019-08-29,
11565,2019,8,29,22,30,0,20.6,1.2000000000000002,152.01,0.16,0,0,2019-08-29 22:30:00,2019-08-29 22:30:00+00:00,2019-08-29 19:30:00-03:00,,2019-08-29,
11566,2019,8,29,23,0,0,20.200000000000003,1.2000000000000002,158.13,0.16,0,0,2019-08-29 23:00:00,2019-08-29 23:00:00+00:00,2019-08-29 20:00:00-03:00,,2019-08-29,
11567,2019,8,29,23,30,0,19.8,1.2000000000000002,163.39,0.16,0,0,2019-08-29 23:30:00,2019-08-29 23:30:00+00:00,2019-08-29 20:30:00-03:00,,2019-08-29,
11568,2019,8,30,0,0,0,19.4,1.2000000000000002,166.68,0.16,0,0,2019-08-30 00:00:00,2019-08-30 00:00:00+00:00,2019-08-29 21:00:00-03:00,,2019-08-29,
11569,2019,8,30,0,30,0,19.1,1.2000000000000002,166.47,0.16,0,0,2019-08-30 00:30:00,2019-08-30 00:30:00+00:00,2019-08-29 21:30:00-03:00,,2019-08-29,
11570,2019,8,30,1,0,0,18.7,1.2000000000000002,162.91,0.16,0,0,2019-08-30 01:00:00,2019-08-30 01:00:00+00:00,2019-08-29 22:00:00-03:00,,2019-08-29,
11571,2019,8,30,1,30,0,18.5,1.2000000000000002,157.53,0.16,0,0,2019-08-30 01:30:00,2019-08-30 01:30:00+00:00,2019-08-29 22:30:00-03:00,,2019-08-29,
11572,2019,8,30,2,0,0,18.2,1.2000000000000002,151.34,0.16,0,0,2019-08-30 02:00:00,2019-08-30 02:00:00+00:00,2019-08-29 23:00:00-03:00,,2019-08-29,
11573,2019,8,30,2,30,0,18.0,1.3,144.77,0.16,0,0,2019-08-30 02:30:00,2019-08-30 02:30:00+00:00,2019-08-29 23:30:00-03:00,,2019-08-29,
11574,2019,8,30,3,0,0,17.8,1.3,138.02,0.16,0,0,2019-08-30 03:00:00,2019-08-30 03:00:00+00:00,2019-08-30 00:00:00-03:00,,2019-08-30,
11575,2019,8,30,3,30,0,17.6,1.4,131.15,0.16,0,0,2019-08-30 03:30:00,2019-08-30 03:30:00+00:00,2019-08-30 00:30:00-03:00,,2019-08-30,
11576,2019,8,30,4,0,0,17.400000000000002,1.4,124.23,0.16,0,0,2019-08-30 04:00:00,2019-08-30 04:00:00+00:00,2019-08-30 01:00:00-03:00,,2019-08-30,
11577,2019,8,30,4,30,0,17.2,1.5,117.29,0.16,0,0,2019-08-30 04:30:00,2019-08-30 04:30:00+00:00,2019-08-30 01:30:00-03:00,,2019-08-30,
11578,2019,8,30,5,0,0,17.0,1.5,110.33,0.16,0,0,2019-08-30 05:00:00,2019-08-30 05:00:00+00:00,2019-08-30 02:00:00-03:00,,2019-08-30,
11579,2019,8,30,5,30,0,17.0,1.6,103.39,0.16,0,0,2019-08-30 05:30:00,2019-08-30 05:30:00+00:00,2019-08-30 02:30:00-03:00,,2019-08-30,
11580,2019,8,30,6,0,0,16.900000000000002,1.7000000000000002,96.47,0.16,0,0,2019-08-30 06:00:00,2019-08-30 06:00:00+00:00,2019-08-30 03:00:00-03:00,,2019-08-30,
11581,2019,8,30,6,30,0,18.1,2.1,89.2,0.16,0,0,2019-08-30 06:30:00,2019-08-30 06:30:00+00:00,2019-08-30 03:30:00-03:00,,2019-08-30,
11582,2019,8,30,7,0,34,19.200000000000003,2.5,82.66,0.16,86,403,2019-08-30 07:00:00,2019-08-30 07:00:00+00:00,2019-08-30 04:00:00-03:00,,2019-08-30,
11583,2019,8,30,7,30,52,21.3,2.8000000000000003,75.98,0.16,194,586,2019-08-30 07:30:00,2019-08-30 07:30:00+00:00,2019-08-30 04:30:00-03:00,,2019-08-30,
11584,2019,8,30,8,0,65,23.3,3.0,69.37,0.16,309,691,2019-08-30 08:00:00,2019-08-30 08:00:00+00:00,2019-08-30 05:00:00-03:00,,2019-08-30,
11585,2019,8,30,8,30,74,25.5,2.9000000000000004,62.9,0.16,422,763,2019-08-30 08:30:00,2019-08-30 08:30:00+00:00,2019-08-30 05:30:00-03:00,,2019-08-30,
11586,2019,8,30,9,0,82,27.8,2.8000000000000003,56.64,0.16,528,811,2019-08-30 09:00:00,2019-08-30 09:00:00+00:00,2019-08-30 06:00:00-03:00,,2019-08-30,
11587,2019,8,30,9,30,88,29.1,2.5,50.66,0.16,624,847,2019-08-30 09:30:00,2019-08-30 09:30:00+00:00,2019-08-30 06:30:00-03:00,17.36648096939475,2019-08-30,
11588,2019,8,30,10,0,94,30.4,2.3000000000000003,45.07,0.16,708,869,2019-08-30 10:00:00,2019-08-30 10:00:00+00:00,2019-08-30 07:00:00-03:00,3.677588253606357,2019-08-30,
11589,2019,8,30,10,30,98,31.3,2.2,40.06,0.16,778,888,2019-08-30 10:30:00,2019-08-30 10:30:00+00:00,2019-08-30 07:30:00-03:00,2.259151139360301,2019-08-30,
11590,2019,8,30,11,0,101,32.2,2.1,35.86,0.16,830,899,2019-08-30 11:00:00,2019-08-30 11:00:00+00:00,2019-08-30 08:00:00-03:00,1.6976485481891646,2019-08-30,
11591,2019,8,30,11,30,103,32.7,2.1,32.79,0.16,866,908,2019-08-30 11:30:00,2019-08-30 11:30:00+00:00,2019-08-30 08:30:00-03:00,1.3886054865101802,2019-08-30,
11592,2019,8,30,12,0,111,33.300000000000004,2.1,31.18,0.16,879,898,2019-08-30 12:00:00,2019-08-30 12:00:00+00:00,2019-08-30 09:00:00-03:00,1.1778447369329756,2019-08-30,
11593,2019,8,30,12,30,111,33.6,2.1,31.27,0.16,879,898,2019-08-30 12:30:00,2019-08-30 12:30:00+00:00,2019-08-30 09:30:00-03:00,1.028423860029603,2019-08-30,
11594,2019,8,30,13,0,111,33.9,2.1,33.04,0.16,856,889,2019-08-30 13:00:00,2019-08-30 13:00:00+00:00,2019-08-30 10:00:00-03:00,0.9038360952619311,2019-08-30,
11595,2019,8,30,13,30,109,33.9,2.1,36.24,0.16,819,880,2019-08-30 13:30:00,2019-08-30 13:30:00+00:00,2019-08-30 10:30:00-03:00,0.8015246527266509,2019-08-30,
11596,2019,8,30,14,0,109,33.9,2.1,40.54,0.16,763,860,2019-08-30 14:00:00,2019-08-30 14:00:00+00:00,2019-08-30 11:00:00-03:00,0.7080472214955432,2019-08-30,
11597,2019,8,30,14,30,105,33.7,2.0,45.62,0.16,692,840,2019-08-30 14:30:00,2019-08-30 14:30:00+00:00,2019-08-30 11:30:00-03:00,0.6214378706392848,2019-08-30,
11598,2019,8,30,15,0,102,33.4,2.0,51.25,0.16,606,805,2019-08-30 15:00:00,2019-08-30 15:00:00+00:00,2019-08-30 12:00:00-03:00,0.536761919028133,2019-08-30,
11599,2019,8,30,15,30,95,32.800000000000004,1.8,57.26,0.16,509,765,2019-08-30 15:30:00,2019-08-30 15:30:00+00:00,2019-08-30 12:30:00-03:00,0.45297414598160507,2019-08-30,
11600,2019,8,30,16,0,88,32.300000000000004,1.7000000000000002,63.55,0.16,401,702,2019-08-30 16:00:00,2019-08-30 16:00:00+00:00,2019-08-30 13:00:00-03:00,0.3653044277430956,2019-08-30,
11601,2019,8,30,16,30,76,30.8,1.3,70.04,0.16,287,618,2019-08-30 16:30:00,2019-08-30 16:30:00+00:00,2019-08-30 13:30:00-03:00,0.2729362540603225,2019-08-30,
11602,2019,8,30,17,0,61,29.3,0.9,76.65,0.16,174,487,2019-08-30 17:00:00,2019-08-30 17:00:00+00:00,2019-08-30 14:00:00-03:00,0.17648587940410482,2019-08-30,
11603,2019,8,30,17,30,37,28.4,0.9,83.34,0.16,71,291,2019-08-30 17:30:00,2019-08-30 17:30:00+00:00,2019-08-30 14:30:00-03:00,0.07871402822522017,2019-08-30,
11604,2019,8,30,18,0,0,27.5,0.9,89.82000000000001,0.16,0,0,2019-08-30 18:00:00,2019-08-30 18:00:00+00:00,2019-08-30 15:00:00-03:00,0.0,2019-08-30,
11605,2019,8,30,18,30,0,27.4,0.8,97.16,0.16,0,0,2019-08-30 18:30:00,2019-08-30 18:30:00+00:00,2019-08-30 15:30:00-03:00,0.0,2019-08-30,
11606,2019,8,30,19,0,0,27.4,0.8,104.08,0.16,0,0,2019-08-30 19:00:00,2019-08-30 19:00:00+00:00,2019-08-30 16:00:00-03:00,0.0,2019-08-30,
11607,2019,8,30,19,30,0,27.3,0.7000000000000001,111.02,0.16,0,0,2019-08-30 19:30:00,2019-08-30 19:30:00+00:00,2019-08-30 16:30:00-03:00,0.0,2019-08-30,
11608,2019,8,30,20,0,0,27.200000000000003,0.6000000000000001,117.97,0.16,0,0,2019-08-30 20:00:00,2019-08-30 20:00:00+00:00,2019-08-30 17:00:00-03:00,0.0,2019-08-30,
11609,2019,8,30,20,30,0,27.200000000000003,0.6000000000000001,124.91,0.16,0,0,2019-08-30 20:30:00,2019-08-30 20:30:00+00:00,2019-08-30 17:30:00-03:00,0.0,2019-08-30,
11610,2019,8,30,21,0,0,26.9,0.4,131.82,0.16,0,0,2019-08-30 21:00:00,2019-08-30 21:00:00+00:00,2019-08-30 18:00:00-03:00,,2019-08-30,
11611,2019,8,30,21,30,0,26.6,0.4,138.66,0.16,0,0,2019-08-30 21:30:00,2019-08-30 21:30:00+00:00,2019-08-30 18:30:00-03:00,,2019-08-30,
11612,2019,8,30,22,0,0,26.3,0.4,145.38,0.16,0,0,2019-08-30 22:00:00,2019-08-30 22:00:00+00:00,2019-08-30 19:00:00-03:00,,2019-08-30,
11613,2019,8,30,22,30,0,25.8,0.6000000000000001,151.89,0.16,0,0,2019-08-30 22:30:00,2019-08-30 22:30:00+00:00,2019-08-30 19:30:00-03:00,,2019-08-30,
11614,2019,8,30,23,0,0,25.3,0.8,157.97,0.16,0,0,2019-08-30 23:00:00,2019-08-30 23:00:00+00:00,2019-08-30 20:00:00-03:00,,2019-08-30,
11615,2019,8,30,23,30,0,24.700000000000003,0.8,163.15,0.16,0,0,2019-08-30 23:30:00,2019-08-30 23:30:00+00:00,2019-08-30 20:30:00-03:00,,2019-08-30,
11616,2019,8,31,0,0,0,24.1,0.9,166.34,0.16,0,0,2019-08-31 00:00:00,2019-08-31 00:00:00+00:00,2019-08-30 21:00:00-03:00,,2019-08-30,
11617,2019,8,31,0,30,0,23.6,0.9,166.11,0.16,0,0,2019-08-31 00:30:00,2019-08-31 00:30:00+00:00,2019-08-30 21:30:00-03:00,,2019-08-30,
11618,2019,8,31,1,0,0,23.1,1.0,162.58,0.16,0,0,2019-08-31 01:00:00,2019-08-31 01:00:00+00:00,2019-08-30 22:00:00-03:00,,2019-08-30,
11619,2019,8,31,1,30,0,22.6,1.0,157.25,0.16,0,0,2019-08-31 01:30:00,2019-08-31 01:30:00+00:00,2019-08-30 22:30:00-03:00,,2019-08-30,
11620,2019,8,31,2,0,0,22.200000000000003,1.0,151.09,0.16,0,0,2019-08-31 02:00:00,2019-08-31 02:00:00+00:00,2019-08-30 23:00:00-03:00,,2019-08-30,
11621,2019,8,31,2,30,0,21.9,1.0,144.55,0.16,0,0,2019-08-31 02:30:00,2019-08-31 02:30:00+00:00,2019-08-30 23:30:00-03:00,,2019-08-30,
11622,2019,8,31,3,0,0,21.6,1.0,137.81,0.16,0,0,2019-08-31 03:00:00,2019-08-31 03:00:00+00:00,2019-08-31 00:00:00-03:00,,2019-08-31,
11623,2019,8,31,3,30,0,21.4,1.0,130.95,0.16,0,0,2019-08-31 03:30:00,2019-08-31 03:30:00+00:00,2019-08-31 00:30:00-03:00,,2019-08-31,
11624,2019,8,31,4,0,0,21.200000000000003,1.0,124.04,0.16,0,0,2019-08-31 04:00:00,2019-08-31 04:00:00+00:00,2019-08-31 01:00:00-03:00,,2019-08-31,
11625,2019,8,31,4,30,0,21.1,1.1,117.09,0.16,0,0,2019-08-31 04:30:00,2019-08-31 04:30:00+00:00,2019-08-31 01:30:00-03:00,,2019-08-31,
11626,2019,8,31,5,0,0,20.9,1.1,110.14,0.16,0,0,2019-08-31 05:00:00,2019-08-31 05:00:00+00:00,2019-08-31 02:00:00-03:00,,2019-08-31,
11627,2019,8,31,5,30,0,20.9,1.2000000000000002,103.19,0.16,0,0,2019-08-31 05:30:00,2019-08-31 05:30:00+00:00,2019-08-31 02:30:00-03:00,,2019-08-31,
11628,2019,8,31,6,0,0,20.8,1.2000000000000002,96.27,0.16,0,0,2019-08-31 06:00:00,2019-08-31 06:00:00+00:00,2019-08-31 03:00:00-03:00,,2019-08-31,
11629,2019,8,31,6,30,0,22.0,1.7000000000000002,89.02,0.16,0,0,2019-08-31 06:30:00,2019-08-31 06:30:00+00:00,2019-08-31 03:30:00-03:00,,2019-08-31,
11630,2019,8,31,7,0,42,23.200000000000003,2.3000000000000003,82.45,0.16,82,301,2019-08-31 07:00:00,2019-08-31 07:00:00+00:00,2019-08-31 04:00:00-03:00,,2019-08-31,
11631,2019,8,31,7,30,67,24.700000000000003,2.3000000000000003,75.76,0.16,186,484,2019-08-31 07:30:00,2019-08-31 07:30:00+00:00,2019-08-31 04:30:00-03:00,,2019-08-31,
11632,2019,8,31,8,0,84,26.200000000000003,2.3000000000000003,69.14,0.16,300,607,2019-08-31 08:00:00,2019-08-31 08:00:00+00:00,2019-08-31 05:00:00-03:00,,2019-08-31,
11633,2019,8,31,8,30,96,28.3,2.6,62.66,0.16,411,686,2019-08-31 08:30:00,2019-08-31 08:30:00+00:00,2019-08-31 05:30:00-03:00,,2019-08-31,
11634,2019,8,31,9,0,97,30.4,2.8000000000000003,56.38,0.16,523,770,2019-08-31 09:00:00,2019-08-31 09:00:00+00:00,2019-08-31 06:00:00-03:00,,2019-08-31,
11635,2019,8,31,9,30,103,31.700000000000003,3.0,50.370000000000005,0.16,619,809,2019-08-31 09:30:00,2019-08-31 09:30:00+00:00,2019-08-31 06:30:00-03:00,15.0981194031718,2019-08-31,
11636,2019,8,31,10,0,105,33.0,3.1,44.77,0.16,704,844,2019-08-31 10:00:00,2019-08-31 10:00:00+00:00,2019-08-31 07:00:00-03:00,3.5595474875452675,2019-08-31,
11637,2019,8,31,10,30,108,33.800000000000004,3.2,39.73,0.16,775,866,2019-08-31 10:30:00,2019-08-31 10:30:00+00:00,2019-08-31 07:30:00-03:00,2.2155729793752954,2019-08-31,
11638,2019,8,31,11,0,113,34.6,3.2,35.51,0.16,827,877,2019-08-31 11:00:00,2019-08-31 11:00:00+00:00,2019-08-31 08:00:00-03:00,1.6725548600579898,2019-08-31,
11639,2019,8,31,11,30,114,35.1,3.3000000000000003,32.42,0.16,862,886,2019-08-31 11:30:00,2019-08-31 11:30:00+00:00,2019-08-31 08:30:00-03:00,1.3698372317493828,2019-08-31,
11640,2019,8,31,12,0,119,35.6,3.3000000000000003,30.82,0.16,877,882,2019-08-31 12:00:00,2019-08-31 12:00:00+00:00,2019-08-31 09:00:00-03:00,1.1663080062584277,2019-08-31,
11641,2019,8,31,12,30,430,35.800000000000004,3.4000000000000004,30.92,0.16,588,184,2019-08-31 12:30:00,2019-08-31 12:30:00+00:00,2019-08-31 09:30:00-03:00,0.6834233833552275,2019-08-31,
11642,2019,8,31,13,0,128,35.9,3.4000000000000004,32.730000000000004,0.16,850,857,2019-08-31 13:00:00,2019-08-31 13:00:00+00:00,2019-08-31 10:00:00-03:00,0.8921983240999212,2019-08-31,
11643,2019,8,31,13,30,126,35.9,3.5,35.97,0.16,812,848,2019-08-31 13:30:00,2019-08-31 13:30:00+00:00,2019-08-31 10:30:00-03:00,0.7903823458037788,2019-08-31,
11644,2019,8,31,14,0,136,35.800000000000004,3.5,40.31,0.16,748,803,2019-08-31 14:00:00,2019-08-31 14:00:00+00:00,2019-08-31 11:00:00-03:00,0.6906482050542082,2019-08-31,
11645,2019,8,31,14,30,130,35.4,3.4000000000000004,45.43,0.16,679,781,2019-08-31 14:30:00,2019-08-31 14:30:00+00:00,2019-08-31 11:30:00-03:00,0.6068900202189291,2019-08-31,
11646,2019,8,31,15,0,286,35.1,3.4000000000000004,51.09,0.16,421,216,2019-08-31 15:00:00,2019-08-31 15:00:00+00:00,2019-08-31 12:00:00-03:00,0.37122808968182225,2019-08-31,
11647,2019,8,31,15,30,237,34.5,3.2,57.13,0.16,292,100,2019-08-31 15:30:00,2019-08-31 15:30:00+00:00,2019-08-31 12:30:00-03:00,0.2587404367776891,2019-08-31,
11648,2019,8,31,16,0,109,33.9,3.1,63.440000000000005,0.16,385,618,2019-08-31 16:00:00,2019-08-31 16:00:00+00:00,2019-08-31 13:00:00-03:00,0.3492616988556113,2019-08-31,
11649,2019,8,31,16,30,92,32.1,2.3000000000000003,69.94,0.16,274,532,2019-08-31 16:30:00,2019-08-31 16:30:00+00:00,2019-08-31 13:30:00-03:00,0.25950252618280195,2019-08-31,
11650,2019,8,31,17,0,70,30.4,1.6,76.57000000000001,0.16,163,401,2019-08-31 17:00:00,2019-08-31 17:00:00+00:00,2019-08-31 14:00:00-03:00,0.16465256016927526,2019-08-31,
11651,2019,8,31,17,30,38,28.5,1.3,83.27,0.16,64,219,2019-08-31 17:30:00,2019-08-31 17:30:00+00:00,2019-08-31 14:30:00-03:00,0.07066007286233547,2019-08-31,
11652,2019,8,31,18,0,0,26.6,1.1,89.76,0.16,0,0,2019-08-31 18:00:00,2019-08-31 18:00:00+00:00,2019-08-31 15:00:00-03:00,0.0,2019-08-31,
