,Year,Month,Day,Hour,Minute,DHI,Temperature,DNI,GHI,Solar Zenith Angle,Wind Speed,Surface Albedo,Cloud Type,Fill Flag,datetime,datetime_utc,datetime_local
4986,2019,4,14,21,0,0,18.8,0,0,133.36,2.5,0.15,0,0,2019-04-14 21:00:00,2019-04-14 21:00:00+00:00,2019-04-14 21:00:00-03:00
4987,2019,4,14,21,30,0,18.6,0,0,140.1,2.4000000000000004,0.15,0,0,2019-04-14 21:30:00,2019-04-14 21:30:00+00:00,2019-04-14 21:30:00-03:00
4988,2019,4,14,22,0,0,18.5,0,0,146.69,2.3000000000000003,0.15,0,0,2019-04-14 22:00:00,2019-04-14 22:00:00+00:00,2019-04-14 22:00:00-03:00
4989,2019,4,14,22,30,0,18.3,0,0,153.02,2.2,0.15,0,0,2019-04-14 22:30:00,2019-04-14 22:30:00+00:00,2019-04-14 22:30:00-03:00
4990,2019,4,14,23,0,0,18.2,0,0,158.82,2.1,0.15,7,0,2019-04-14 23:00:00,2019-04-14 23:00:00+00:00,2019-04-14 23:00:00-03:00
4991,2019,4,14,23,30,0,18.1,0,0,163.53,2.1,0.15,0,0,2019-04-14 23:30:00,2019-04-14 23:30:00+00:00,2019-04-14 23:30:00-03:00
4992,2019,4,15,0,0,0,17.900000000000002,0,0,165.98,2.1,0.15,7,0,2019-04-15 00:00:00,2019-04-15 00:00:00+00:00,2019-04-15 00:00:00-03:00
4993,2019,4,15,0,30,0,17.900000000000002,0,0,165.01,2.2,0.15,0,0,2019-04-15 00:30:00,2019-04-15 00:30:00+00:00,2019-04-15 00:30:00-03:00
4994,2019,4,15,1,0,0,17.8,0,0,161.15,2.3000000000000003,0.15,1,0,2019-04-15 01:00:00,2019-04-15 01:00:00+00:00,2019-04-15 01:00:00-03:00
4995,2019,4,15,1,30,0,17.8,0,0,155.74,2.3000000000000003,0.15,7,0,2019-04-15 01:30:00,2019-04-15 01:30:00+00:00,2019-04-15 01:30:00-03:00
4996,2019,4,15,2,0,0,17.7,0,0,149.61,2.3000000000000003,0.15,7,0,2019-04-15 02:00:00,2019-04-15 02:00:00+00:00,2019-04-15 02:00:00-03:00
4997,2019,4,15,2,30,0,17.7,0,0,143.11,2.3000000000000003,0.15,0,0,2019-04-15 02:30:00,2019-04-15 02:30:00+00:00,2019-04-15 02:30:00-03:00
4998,2019,4,15,3,0,0,17.6,0,0,136.43,2.2,0.15,0,0,2019-04-15 03:00:00,2019-04-15 03:00:00+00:00,2019-04-15 03:00:00-03:00
4999,2019,4,15,3,30,0,17.6,0,0,129.65,2.2,0.15,0,0,2019-04-15 03:30:00,2019-04-15 03:30:00+00:00,2019-04-15 03:30:00-03:00
5000,2019,4,15,4,0,0,17.6,0,0,122.8,2.1,0.15,0,0,2019-04-15 04:00:00,2019-04-15 04:00:00+00:00,2019-04-15 04:00:00-03:00
5001,2019,4,15,4,30,0,17.5,0,0,115.93,2.1,0.15,0,0,2019-04-15 04:30:00,2019-04-15 04:30:00+00:00,2019-04-15 04:30:00-03:00
5002,2019,4,15,5,0,0,17.5,0,0,109.06,2.0,0.15,0,0,2019-04-15 05:00:00,2019-04-15 05:00:00+00:00,2019-04-15 05:00:00-03:00
5003,2019,4,15,5,30,0,17.7,0,0,102.21,2.0,0.15,0,0,2019-04-15 05:30:00,2019-04-15 05:30:00+00:00,2019-04-15 05:30:00-03:00
5004,2019,4,15,6,0,0,17.8,0,0,95.38,2.1,0.15,0,0,2019-04-15 06:00:00,2019-04-15 06:00:00+00:00,2019-04-15 06:00:00-03:00
5005,2019,4,15,6,30,13,18.6,68,15,88.32000000000001,2.4000000000000004,0.15,0,0,2019-04-15 06:30:00,2019-04-15 06:30:00+00:00,2019-04-15 06:30:00-03:00
5006,2019,4,15,7,0,45,19.3,338,93,81.81,2.8000000000000003,0.15,0,0,2019-04-15 07:00:00,2019-04-15 07:00:00+00:00,2019-04-15 07:00:00-03:00
5007,2019,4,15,7,30,66,20.3,515,197,75.25,2.9000000000000004,0.15,0,0,2019-04-15 07:30:00,2019-04-15 07:30:00+00:00,2019-04-15 07:30:00-03:00
5008,2019,4,15,8,0,77,21.3,646,311,68.8,3.1,0.15,0,0,2019-04-15 08:00:00,2019-04-15 08:00:00+00:00,2019-04-15 08:00:00-03:00
5009,2019,4,15,8,30,87,22.4,720,419,62.51,3.2,0.15,0,0,2019-04-15 08:30:00,2019-04-15 08:30:00+00:00,2019-04-15 08:30:00-03:00
5010,2019,4,15,9,0,92,23.5,779,523,56.46,3.3000000000000003,0.15,0,0,2019-04-15 09:00:00,2019-04-15 09:00:00+00:00,2019-04-15 09:00:00-03:00
5011,2019,4,15,9,30,98,24.3,818,616,50.74,3.2,0.15,0,0,2019-04-15 09:30:00,2019-04-15 09:30:00+00:00,2019-04-15 09:30:00-03:00
5012,2019,4,15,10,0,105,25.1,840,694,45.48,3.2,0.15,0,0,2019-04-15 10:00:00,2019-04-15 10:00:00+00:00,2019-04-15 10:00:00-03:00
5013,2019,4,15,10,30,109,25.5,859,758,40.85,3.2,0.15,0,0,2019-04-15 10:30:00,2019-04-15 10:30:00+00:00,2019-04-15 10:30:00-03:00
5014,2019,4,15,11,0,115,25.9,866,806,37.11,3.3000000000000003,0.15,0,0,2019-04-15 11:00:00,2019-04-15 11:00:00+00:00,2019-04-15 11:00:00-03:00
5015,2019,4,15,11,30,117,26.1,874,837,34.53,3.4000000000000004,0.15,0,0,2019-04-15 11:30:00,2019-04-15 11:30:00+00:00,2019-04-15 11:30:00-03:00
5016,2019,4,15,12,0,128,26.3,863,848,33.4,3.5,0.15,0,0,2019-04-15 12:00:00,2019-04-15 12:00:00+00:00,2019-04-15 12:00:00-03:00
5017,2019,4,15,12,30,128,26.3,860,842,33.85,3.6,0.15,0,0,2019-04-15 12:30:00,2019-04-15 12:30:00+00:00,2019-04-15 12:30:00-03:00
5018,2019,4,15,13,0,407,26.200000000000003,179,552,35.84,3.7,0.15,3,0,2019-04-15 13:00:00,2019-04-15 13:00:00+00:00,2019-04-15 13:00:00-03:00
5019,2019,4,15,13,30,126,26.0,838,776,39.11,3.9,0.15,0,0,2019-04-15 13:30:00,2019-04-15 13:30:00+00:00,2019-04-15 13:30:00-03:00
5020,2019,4,15,14,0,123,25.9,818,718,43.39,4.0,0.15,0,0,2019-04-15 14:00:00,2019-04-15 14:00:00+00:00,2019-04-15 14:00:00-03:00
5021,2019,4,15,14,30,119,25.5,793,645,48.4,4.1000000000000005,0.15,0,0,2019-04-15 14:30:00,2019-04-15 14:30:00+00:00,2019-04-15 14:30:00-03:00
5022,2019,4,15,15,0,245,25.1,48,273,53.95,4.1000000000000005,0.15,3,7,2019-04-15 15:00:00,2019-04-15 15:00:00+00:00,2019-04-15 15:00:00-03:00
5023,2019,4,15,15,30,121,24.4,660,453,59.870000000000005,4.1000000000000005,0.15,0,0,2019-04-15 15:30:00,2019-04-15 15:30:00+00:00,2019-04-15 15:30:00-03:00
5024,2019,4,15,16,0,109,23.700000000000003,584,346,66.06,4.1000000000000005,0.15,0,0,2019-04-15 16:00:00,2019-04-15 16:00:00+00:00,2019-04-15 16:00:00-03:00
5025,2019,4,15,16,30,92,22.9,482,237,72.45,3.9,0.15,1,0,2019-04-15 16:30:00,2019-04-15 16:30:00+00:00,2019-04-15 16:30:00-03:00
5026,2019,4,15,17,0,66,22.0,343,131,78.98,3.7,0.15,0,0,2019-04-15 17:00:00,2019-04-15 17:00:00+00:00,2019-04-15 17:00:00-03:00
5027,2019,4,15,17,30,31,21.5,122,40,85.55,3.5,0.15,0,0,2019-04-15 17:30:00,2019-04-15 17:30:00+00:00,2019-04-15 17:30:00-03:00
5028,2019,4,15,18,0,0,20.9,0,0,92.46,3.2,0.15,0,0,2019-04-15 18:00:00,2019-04-15 18:00:00+00:00,2019-04-15 18:00:00-03:00
5029,2019,4,15,18,30,0,20.700000000000003,0,0,99.27,3.2,0.15,0,0,2019-04-15 18:30:00,2019-04-15 18:30:00+00:00,2019-04-15 18:30:00-03:00
5030,2019,4,15,19,0,0,20.5,0,0,106.11,3.1,0.15,0,0,2019-04-15 19:00:00,2019-04-15 19:00:00+00:00,2019-04-15 19:00:00-03:00
5031,2019,4,15,19,30,0,20.5,0,0,112.99,3.1,0.15,1,0,2019-04-15 19:30:00,2019-04-15 19:30:00+00:00,2019-04-15 19:30:00-03:00
5032,2019,4,15,20,0,0,20.4,0,0,119.86,3.2,0.15,0,0,2019-04-15 20:00:00,2019-04-15 20:00:00+00:00,2019-04-15 20:00:00-03:00
5033,2019,4,15,20,30,0,20.4,0,0,126.73,3.2,0.15,0,0,2019-04-15 20:30:00,2019-04-15 20:30:00+00:00,2019-04-15 20:30:00-03:00
5034,2019,4,15,21,0,0,20.200000000000003,0,0,133.55,3.1,0.15,0,0,2019-04-15 21:00:00,2019-04-15 21:00:00+00:00,2019-04-15 21:00:00-03:00
5035,2019,4,15,21,30,0,20.1,0,0,140.3,3.1,0.15,0,0,2019-04-15 21:30:00,2019-04-15 21:30:00+00:00,2019-04-15 21:30:00-03:00
5036,2019,4,15,22,0,0,19.9,0,0,146.91,3.1,0.15,0,0,2019-04-15 22:00:00,2019-04-15 22:00:00+00:00,2019-04-15 22:00:00-03:00
5037,2019,4,15,22,30,0,19.8,0,0,153.27,3.0,0.15,0,0,2019-04-15 22:30:00,2019-04-15 22:30:00+00:00,2019-04-15 22:30:00-03:00
5038,2019,4,15,23,0,0,19.700000000000003,0,0,159.11,2.9000000000000004,0.15,0,0,2019-04-15 23:00:00,2019-04-15 23:00:00+00:00,2019-04-15 23:00:00-03:00
5039,2019,4,15,23,30,0,19.6,0,0,163.87,2.7,0.15,7,0,2019-04-15 23:30:00,2019-04-15 23:30:00+00:00,2019-04-15 23:30:00-03:00
5040,2019,4,16,0,0,0,19.5,0,0,166.34,2.6,0.15,0,0,2019-04-16 00:00:00,2019-04-16 00:00:00+00:00,2019-04-16 00:00:00-03:00
5041,2019,4,16,0,30,0,19.3,0,0,165.32,2.4000000000000004,0.15,0,0,2019-04-16 00:30:00,2019-04-16 00:30:00+00:00,2019-04-16 00:30:00-03:00
5042,2019,4,16,1,0,0,19.200000000000003,0,0,161.38,2.2,0.15,0,0,2019-04-16 01:00:00,2019-04-16 01:00:00+00:00,2019-04-16 01:00:00-03:00
5043,2019,4,16,1,30,0,19.1,0,0,155.91,2.2,0.15,0,0,2019-04-16 01:30:00,2019-04-16 01:30:00+00:00,2019-04-16 01:30:00-03:00
5044,2019,4,16,2,0,0,19.0,0,0,149.73,2.1,0.15,0,0,2019-04-16 02:00:00,2019-04-16 02:00:00+00:00,2019-04-16 02:00:00-03:00
5045,2019,4,16,2,30,0,19.0,0,0,143.22,2.1,0.15,0,0,2019-04-16 02:30:00,2019-04-16 02:30:00+00:00,2019-04-16 02:30:00-03:00
5046,2019,4,16,3,0,0,18.9,0,0,136.52,2.0,0.15,0,0,2019-04-16 03:00:00,2019-04-16 03:00:00+00:00,2019-04-16 03:00:00-03:00
5047,2019,4,16,3,30,0,18.9,0,0,129.73,2.1,0.15,0,0,2019-04-16 03:30:00,2019-04-16 03:30:00+00:00,2019-04-16 03:30:00-03:00
5048,2019,4,16,4,0,0,18.8,0,0,122.88,2.1,0.15,0,0,2019-04-16 04:00:00,2019-04-16 04:00:00+00:00,2019-04-16 04:00:00-03:00
5049,2019,4,16,4,30,0,18.8,0,0,116.01,2.0,0.15,0,0,2019-04-16 04:30:00,2019-04-16 04:30:00+00:00,2019-04-16 04:30:00-03:00
5050,2019,4,16,5,0,0,18.7,0,0,109.14,1.9,0.15,0,0,2019-04-16 05:00:00,2019-04-16 05:00:00+00:00,2019-04-16 05:00:00-03:00
5051,2019,4,16,5,30,0,18.8,0,0,102.29,1.8,0.15,0,0,2019-04-16 05:30:00,2019-04-16 05:30:00+00:00,2019-04-16 05:30:00-03:00
5052,2019,4,16,6,0,0,18.8,0,0,95.47,1.7000000000000002,0.15,0,0,2019-04-16 06:00:00,2019-04-16 06:00:00+00:00,2019-04-16 06:00:00-03:00
5053,2019,4,16,6,30,13,19.6,52,14,88.4,2.1,0.15,0,0,2019-04-16 06:30:00,2019-04-16 06:30:00+00:00,2019-04-16 06:30:00-03:00
5054,2019,4,16,7,0,47,20.3,318,92,81.91,2.5,0.15,0,0,2019-04-16 07:00:00,2019-04-16 07:00:00+00:00,2019-04-16 07:00:00-03:00
5055,2019,4,16,7,30,70,21.1,498,196,75.36,2.7,0.15,1,0,2019-04-16 07:30:00,2019-04-16 07:30:00+00:00,2019-04-16 07:30:00-03:00
5056,2019,4,16,8,0,80,21.9,639,310,68.92,2.8000000000000003,0.15,0,0,2019-04-16 08:00:00,2019-04-16 08:00:00+00:00,2019-04-16 08:00:00-03:00
5057,2019,4,16,8,30,90,23.0,714,419,62.66,2.9000000000000004,0.15,0,0,2019-04-16 08:30:00,2019-04-16 08:30:00+00:00,2019-04-16 08:30:00-03:00
5058,2019,4,16,9,0,104,24.0,750,517,56.63,2.9000000000000004,0.15,0,0,2019-04-16 09:00:00,2019-04-16 09:00:00+00:00,2019-04-16 09:00:00-03:00
5059,2019,4,16,9,30,111,24.8,788,608,50.93,2.7,0.15,0,0,2019-04-16 09:30:00,2019-04-16 09:30:00+00:00,2019-04-16 09:30:00-03:00
5060,2019,4,16,10,0,114,25.700000000000003,820,687,45.7,2.5,0.15,0,0,2019-04-16 10:00:00,2019-04-16 10:00:00+00:00,2019-04-16 10:00:00-03:00
5061,2019,4,16,10,30,118,26.200000000000003,839,750,41.11,2.3000000000000003,0.15,0,0,2019-04-16 10:30:00,2019-04-16 10:30:00+00:00,2019-04-16 10:30:00-03:00
5062,2019,4,16,11,0,285,26.8,20,301,37.4,2.1,0.15,3,0,2019-04-16 11:00:00,2019-04-16 11:00:00+00:00,2019-04-16 11:00:00-03:00
5063,2019,4,16,11,30,390,27.0,313,646,34.86,2.0,0.15,3,0,2019-04-16 11:30:00,2019-04-16 11:30:00+00:00,2019-04-16 11:30:00-03:00
5064,2019,4,16,12,0,140,27.200000000000003,832,831,33.75,1.9,0.15,1,0,2019-04-16 12:00:00,2019-04-16 12:00:00+00:00,2019-04-16 12:00:00-03:00
5065,2019,4,16,12,30,325,27.200000000000003,28,348,34.21,1.9,0.15,4,0,2019-04-16 12:30:00,2019-04-16 12:30:00+00:00,2019-04-16 12:30:00-03:00
5066,2019,4,16,13,0,314,27.200000000000003,27,336,36.19,2.0,0.15,3,0,2019-04-16 13:00:00,2019-04-16 13:00:00+00:00,2019-04-16 13:00:00-03:00
5067,2019,4,16,13,30,374,27.0,104,454,39.45,2.0,0.15,3,0,2019-04-16 13:30:00,2019-04-16 13:30:00+00:00,2019-04-16 13:30:00-03:00
5068,2019,4,16,14,0,283,26.8,29,304,43.7,2.0,0.15,3,0,2019-04-16 14:00:00,2019-04-16 14:00:00+00:00,2019-04-16 14:00:00-03:00
5069,2019,4,16,14,30,309,26.4,114,384,48.69,1.9,0.15,7,7,2019-04-16 14:30:00,2019-04-16 14:30:00+00:00,2019-04-16 14:30:00-03:00
5070,2019,4,16,15,0,267,26.0,193,380,54.22,1.7000000000000002,0.15,7,0,2019-04-16 15:00:00,2019-04-16 15:00:00+00:00,2019-04-16 15:00:00-03:00
5071,2019,4,16,15,30,91,25.5,0,91,60.120000000000005,1.4,0.15,6,0,2019-04-16 15:30:00,2019-04-16 15:30:00+00:00,2019-04-16 15:30:00-03:00
5072,2019,4,16,16,0,74,25.0,0,74,66.3,1.2000000000000002,0.15,6,0,2019-04-16 16:00:00,2019-04-16 16:00:00+00:00,2019-04-16 16:00:00-03:00
5073,2019,4,16,16,30,61,24.3,0,61,72.67,1.0,0.15,7,0,2019-04-16 16:30:00,2019-04-16 16:30:00+00:00,2019-04-16 16:30:00-03:00
5074,2019,4,16,17,0,45,23.700000000000003,0,45,79.19,0.7000000000000001,0.15,8,7,2019-04-16 17:00:00,2019-04-16 17:00:00+00:00,2019-04-16 17:00:00-03:00
5075,2019,4,16,17,30,16,23.1,0,16,85.75,0.7000000000000001,0.15,6,7,2019-04-16 17:30:00,2019-04-16 17:30:00+00:00,2019-04-16 17:30:00-03:00
5076,2019,4,16,18,0,0,22.5,0,0,92.66,0.6000000000000001,0.15,6,0,2019-04-16 18:00:00,2019-04-16 18:00:00+00:00,2019-04-16 18:00:00-03:00
5077,2019,4,16,18,30,0,22.200000000000003,0,0,99.46,0.6000000000000001,0.15,6,0,2019-04-16 18:30:00,2019-04-16 18:30:00+00:00,2019-04-16 18:30:00-03:00
5078,2019,4,16,19,0,0,21.9,0,0,106.3,0.6000000000000001,0.15,8,0,2019-04-16 19:00:00,2019-04-16 19:00:00+00:00,2019-04-16 19:00:00-03:00
5079,2019,4,16,19,30,0,21.6,0,0,113.17,0.6000000000000001,0.15,8,0,2019-04-16 19:30:00,2019-04-16 19:30:00+00:00,2019-04-16 19:30:00-03:00
5080,2019,4,16,20,0,0,21.4,0,0,120.05,0.6000000000000001,0.15,8,0,2019-04-16 20:00:00,2019-04-16 20:00:00+00:00,2019-04-16 20:00:00-03:00
5081,2019,4,16,20,30,0,21.4,0,0,126.91,0.6000000000000001,0.15,0,0,2019-04-16 20:30:00,2019-04-16 20:30:00+00:00,2019-04-16 20:30:00-03:00
5082,2019,4,16,21,0,0,20.9,0,0,133.75,0.6000000000000001,0.15,0,0,2019-04-16 21:00:00,2019-04-16 21:00:00+00:00,2019-04-16 21:00:00-03:00
5083,2019,4,16,21,30,0,20.6,0,0,140.51,0.7000000000000001,0.15,0,0,2019-04-16 21:30:00,2019-04-16 21:30:00+00:00,2019-04-16 21:30:00-03:00
5084,2019,4,16,22,0,0,20.3,0,0,147.13,0.8,0.15,0,0,2019-04-16 22:00:00,2019-04-16 22:00:00+00:00,2019-04-16 22:00:00-03:00
5085,2019,4,16,22,30,0,20.1,0,0,153.51,0.9,0.15,0,0,2019-04-16 22:30:00,2019-04-16 22:30:00+00:00,2019-04-16 22:30:00-03:00
5086,2019,4,16,23,0,0,19.8,0,0,159.39,1.1,0.15,0,0,2019-04-16 23:00:00,2019-04-16 23:00:00+00:00,2019-04-16 23:00:00-03:00
5087,2019,4,16,23,30,0,19.700000000000003,0,0,164.20000000000002,1.2000000000000002,0.15,0,0,2019-04-16 23:30:00,2019-04-16 23:30:00+00:00,2019-04-16 23:30:00-03:00
5088,2019,4,17,0,0,0,19.5,0,0,166.70000000000002,1.3,0.15,0,0,2019-04-17 00:00:00,2019-04-17 00:00:00+00:00,2019-04-17 00:00:00-03:00
5089,2019,4,17,0,30,0,19.4,0,0,165.63,1.4,0.15,0,0,2019-04-17 00:30:00,2019-04-17 00:30:00+00:00,2019-04-17 00:30:00-03:00
5090,2019,4,17,1,0,0,19.200000000000003,0,0,161.6,1.4,0.15,0,0,2019-04-17 01:00:00,2019-04-17 01:00:00+00:00,2019-04-17 01:00:00-03:00
5091,2019,4,17,1,30,0,19.1,0,0,156.07,1.4,0.15,0,0,2019-04-17 01:30:00,2019-04-17 01:30:00+00:00,2019-04-17 01:30:00-03:00
5092,2019,4,17,2,0,0,18.9,0,0,149.86,1.4,0.15,1,0,2019-04-17 02:00:00,2019-04-17 02:00:00+00:00,2019-04-17 02:00:00-03:00
5093,2019,4,17,2,30,0,18.9,0,0,143.32,1.3,0.15,3,0,2019-04-17 02:30:00,2019-04-17 02:30:00+00:00,2019-04-17 02:30:00-03:00
5094,2019,4,17,3,0,0,18.8,0,0,136.61,1.2000000000000002,0.15,0,0,2019-04-17 03:00:00,2019-04-17 03:00:00+00:00,2019-04-17 03:00:00-03:00
5095,2019,4,17,3,30,0,18.7,0,0,129.81,1.2000000000000002,0.15,0,0,2019-04-17 03:30:00,2019-04-17 03:30:00+00:00,2019-04-17 03:30:00-03:00
5096,2019,4,17,4,0,0,18.6,0,0,122.96,1.2000000000000002,0.15,0,0,2019-04-17 04:00:00,2019-04-17 04:00:00+00:00,2019-04-17 04:00:00-03:00
5097,2019,4,17,4,30,0,18.5,0,0,116.08,1.1,0.15,0,0,2019-04-17 04:30:00,2019-04-17 04:30:00+00:00,2019-04-17 04:30:00-03:00
5098,2019,4,17,5,0,0,18.5,0,0,109.22,1.1,0.15,0,0,2019-04-17 05:00:00,2019-04-17 05:00:00+00:00,2019-04-17 05:00:00-03:00
5099,2019,4,17,5,30,0,18.5,0,0,102.37,1.1,0.15,0,0,2019-04-17 05:30:00,2019-04-17 05:30:00+00:00,2019-04-17 05:30:00-03:00
5100,2019,4,17,6,0,0,18.5,0,0,95.55,1.1,0.15,0,0,2019-04-17 06:00:00,2019-04-17 06:00:00+00:00,2019-04-17 06:00:00-03:00
5101,2019,4,17,6,30,11,19.200000000000003,40,12,88.49,1.5,0.15,0,0,2019-04-17 06:30:00,2019-04-17 06:30:00+00:00,2019-04-17 06:30:00-03:00
5102,2019,4,17,7,0,47,19.8,294,88,82.01,1.8,0.15,0,0,2019-04-17 07:00:00,2019-04-17 07:00:00+00:00,2019-04-17 07:00:00-03:00
5103,2019,4,17,7,30,72,20.6,477,192,75.48,2.0,0.15,0,0,2019-04-17 07:30:00,2019-04-17 07:30:00+00:00,2019-04-17 07:30:00-03:00
5104,2019,4,17,8,0,86,21.4,614,305,69.05,2.1,0.15,0,0,2019-04-17 08:00:00,2019-04-17 08:00:00+00:00,2019-04-17 08:00:00-03:00
5105,2019,4,17,8,30,172,22.200000000000003,27,184,62.8,2.2,0.15,3,0,2019-04-17 08:30:00,2019-04-17 08:30:00+00:00,2019-04-17 08:30:00-03:00
5106,2019,4,17,9,0,100,23.1,769,522,56.8,2.3000000000000003,0.15,0,0,2019-04-17 09:00:00,2019-04-17 09:00:00+00:00,2019-04-17 09:00:00-03:00
5107,2019,4,17,9,30,107,23.700000000000003,808,613,51.13,2.4000000000000004,0.15,0,0,2019-04-17 09:30:00,2019-04-17 09:30:00+00:00,2019-04-17 09:30:00-03:00
5108,2019,4,17,10,0,238,24.4,16,250,45.93,2.6,0.15,3,0,2019-04-17 10:00:00,2019-04-17 10:00:00+00:00,2019-04-17 10:00:00-03:00
5109,2019,4,17,10,30,107,24.8,875,763,41.37,2.7,0.15,1,0,2019-04-17 10:30:00,2019-04-17 10:30:00+00:00,2019-04-17 10:30:00-03:00
5110,2019,4,17,11,0,377,25.1,84,444,37.7,2.9000000000000004,0.15,3,0,2019-04-17 11:00:00,2019-04-17 11:00:00+00:00,2019-04-17 11:00:00-03:00
5111,2019,4,17,11,30,108,25.3,903,845,35.19,3.1,0.15,0,0,2019-04-17 11:30:00,2019-04-17 11:30:00+00:00,2019-04-17 11:30:00-03:00
5112,2019,4,17,12,0,117,25.5,891,855,34.1,3.3000000000000003,0.15,0,0,2019-04-17 12:00:00,2019-04-17 12:00:00+00:00,2019-04-17 12:00:00-03:00
5113,2019,4,17,12,30,117,25.6,889,850,34.57,3.4000000000000004,0.15,0,0,2019-04-17 12:30:00,2019-04-17 12:30:00+00:00,2019-04-17 12:30:00-03:00
5114,2019,4,17,13,0,110,25.700000000000003,896,829,36.54,3.5,0.15,0,0,2019-04-17 13:00:00,2019-04-17 13:00:00+00:00,2019-04-17 13:00:00-03:00
5115,2019,4,17,13,30,108,25.6,883,786,39.78,3.5,0.15,0,0,2019-04-17 13:30:00,2019-04-17 13:30:00+00:00,2019-04-17 13:30:00-03:00
5116,2019,4,17,14,0,102,25.5,870,728,44.01,3.5,0.15,0,1,2019-04-17 14:00:00,2019-04-17 14:00:00+00:00,2019-04-17 14:00:00-03:00
5117,2019,4,17,14,30,99,25.3,847,655,48.98,3.2,0.15,0,1,2019-04-17 14:30:00,2019-04-17 14:30:00+00:00,2019-04-17 14:30:00-03:00
5118,2019,4,17,15,0,101,25.0,796,563,54.48,3.0,0.15,0,0,2019-04-17 15:00:00,2019-04-17 15:00:00+00:00,2019-04-17 15:00:00-03:00
5119,2019,4,17,15,30,217,24.6,164,298,60.370000000000005,2.6,0.15,3,7,2019-04-17 15:30:00,2019-04-17 15:30:00+00:00,2019-04-17 15:30:00-03:00
5120,2019,4,17,16,0,139,24.1,12,144,66.53,2.2,0.15,3,0,2019-04-17 16:00:00,2019-04-17 16:00:00+00:00,2019-04-17 16:00:00-03:00
5121,2019,4,17,16,30,114,23.1,184,168,72.89,1.7000000000000002,0.15,3,7,2019-04-17 16:30:00,2019-04-17 16:30:00+00:00,2019-04-17 16:30:00-03:00
5122,2019,4,17,17,0,52,22.200000000000003,440,133,79.39,1.3,0.15,0,0,2019-04-17 17:00:00,2019-04-17 17:00:00+00:00,2019-04-17 17:00:00-03:00
5123,2019,4,17,17,30,26,21.3,189,39,85.94,1.2000000000000002,0.15,0,0,2019-04-17 17:30:00,2019-04-17 17:30:00+00:00,2019-04-17 17:30:00-03:00
5124,2019,4,17,18,0,0,20.5,0,0,92.85,1.2000000000000002,0.15,0,0,2019-04-17 18:00:00,2019-04-17 18:00:00+00:00,2019-04-17 18:00:00-03:00
5125,2019,4,17,18,30,0,20.1,0,0,99.64,1.1,0.15,0,0,2019-04-17 18:30:00,2019-04-17 18:30:00+00:00,2019-04-17 18:30:00-03:00
5126,2019,4,17,19,0,0,19.700000000000003,0,0,106.48,1.1,0.15,0,0,2019-04-17 19:00:00,2019-04-17 19:00:00+00:00,2019-04-17 19:00:00-03:00
5127,2019,4,17,19,30,0,19.3,0,0,113.35,1.1,0.15,0,0,2019-04-17 19:30:00,2019-04-17 19:30:00+00:00,2019-04-17 19:30:00-03:00
5128,2019,4,17,20,0,0,18.9,0,0,120.23,1.0,0.15,0,0,2019-04-17 20:00:00,2019-04-17 20:00:00+00:00,2019-04-17 20:00:00-03:00
5129,2019,4,17,20,30,0,18.9,0,0,127.1,1.0,0.15,0,0,2019-04-17 20:30:00,2019-04-17 20:30:00+00:00,2019-04-17 20:30:00-03:00
5130,2019,4,17,21,0,0,18.3,0,0,133.93,0.9,0.15,0,0,2019-04-17 21:00:00,2019-04-17 21:00:00+00:00,2019-04-17 21:00:00-03:00
5131,2019,4,17,21,30,0,18.1,0,0,140.70000000000002,0.8,0.15,0,0,2019-04-17 21:30:00,2019-04-17 21:30:00+00:00,2019-04-17 21:30:00-03:00
5132,2019,4,17,22,0,0,17.8,0,0,147.35,0.8,0.15,0,0,2019-04-17 22:00:00,2019-04-17 22:00:00+00:00,2019-04-17 22:00:00-03:00
5133,2019,4,17,22,30,0,17.7,0,0,153.75,0.8,0.15,0,0,2019-04-17 22:30:00,2019-04-17 22:30:00+00:00,2019-04-17 22:30:00-03:00
5134,2019,4,17,23,0,0,17.6,0,0,159.67000000000002,0.8,0.15,0,0,2019-04-17 23:00:00,2019-04-17 23:00:00+00:00,2019-04-17 23:00:00-03:00
5135,2019,4,17,23,30,0,17.5,0,0,164.53,0.8,0.15,0,0,2019-04-17 23:30:00,2019-04-17 23:30:00+00:00,2019-04-17 23:30:00-03:00
5136,2019,4,18,0,0,0,17.400000000000002,0,0,167.05,0.8,0.15,0,0,2019-04-18 00:00:00,2019-04-18 00:00:00+00:00,2019-04-18 00:00:00-03:00
5137,2019,4,18,0,30,0,17.2,0,0,165.93,0.9,0.15,0,0,2019-04-18 00:30:00,2019-04-18 00:30:00+00:00,2019-04-18 00:30:00-03:00
5138,2019,4,18,1,0,0,17.1,0,0,161.82,1.0,0.15,0,0,2019-04-18 01:00:00,2019-04-18 01:00:00+00:00,2019-04-18 01:00:00-03:00
5139,2019,4,18,1,30,0,17.0,0,0,156.23,1.1,0.15,0,0,2019-04-18 01:30:00,2019-04-18 01:30:00+00:00,2019-04-18 01:30:00-03:00
5140,2019,4,18,2,0,0,16.8,0,0,149.98,1.2000000000000002,0.15,0,0,2019-04-18 02:00:00,2019-04-18 02:00:00+00:00,2019-04-18 02:00:00-03:00
