Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,8871462,-,b'São Paulo',b'Brazil',-22.06,-48.17,-3,596,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Temperature,Wind Speed,Solar Zenith Angle,Surface Albedo,GHI,DNI
2019,5,29,14,0,103,30,1.2000000000000002,51.25,0.16,591,779
2019,5,29,14,30,98,29.700000000000003,1.2000000000000002,55.42,0.16,525,753
2019,5,29,15,0,79,29.3,1.2000000000000002,60.19,0.16,455,757
2019,5,29,15,30,72,28.6,1,65.43,0.16,366,707
2019,5,29,16,0,64,27.900000000000002,0.9,71.02,0.16,270,633
2019,5,29,16,30,52,26.700000000000003,0.8,76.89,0.16,171,526
2019,5,29,17,0,35,25.5,0.7000000000000001,82.96000000000001,0.16,78,350
2019,5,29,17,30,0,25.1,0.7000000000000001,89,0.16,0,0
2019,5,29,18,0,0,24.700000000000003,0.8,95.78,0.16,0,0
2019,5,29,18,30,0,24.3,0.8,102.32000000000001,0.16,0,0
2019,5,29,19,0,0,24,0.8,108.95,0.16,0,0
2019,5,29,19,30,0,23.3,0.8,115.65,0.16,0,0
2019,5,29,20,0,0,22.6,0.8,122.42,0.16,0,0
2019,5,29,20,30,0,22.6,0.8,129.23,0.16,0,0
2019,5,29,21,0,0,21.3,0.8,136.08,0.16,0,0
2019,5,29,21,30,0,21,0.8,142.96,0.16,0,0
2019,5,29,22,0,0,20.6,0.8,149.87,0.16,0,0
2019,5,29,22,30,0,20.400000000000002,0.8,156.79,0.16,0,0
2019,5,29,23,0,0,20.200000000000003,0.9,163.73,0.16,0,0
2019,5,29,23,30,0,20,0.9,170.68,0.16,0,0
2019,5,30,0,0,0,19.8,0.9,177.62,0.16,0,0
2019,5,30,0,30,0,19.5,0.9,175.38,0.16,0,0
2019,5,30,1,0,0,19.200000000000003,0.8,168.43,0.16,0,0
2019,5,30,1,30,0,18.900000000000002,0.8,161.49,0.16,0,0
2019,5,30,2,0,0,18.6,0.7000000000000001,154.55,0.16,0,0
2019,5,30,2,30,0,18.400000000000002,0.7000000000000001,147.63,0.16,0,0
2019,5,30,3,0,0,18.3,0.7000000000000001,140.73,0.16,0,0
2019,5,30,3,30,0,18.1,0.7000000000000001,133.86,0.16,0,0
2019,5,30,4,0,0,17.900000000000002,0.7000000000000001,127.03,0.16,0,0
2019,5,30,4,30,0,17.7,0.7000000000000001,120.23,0.16,0,0
2019,5,30,5,0,0,17.5,0.7000000000000001,113.49000000000001,0.16,0,0
2019,5,30,5,30,0,17.3,0.7000000000000001,106.82000000000001,0.16,0,0
2019,5,30,6,0,0,17.1,0.7000000000000001,100.22,0.16,0,0
2019,5,30,6,30,0,18,1,93.72,0.16,0,0
2019,5,30,7,0,18,18.8,1.3,87.12,0.16,27,177
2019,5,30,7,30,42,20.200000000000003,1.3,81.02,0.16,108,426
2019,5,30,8,0,55,21.5,1.4000000000000001,75.02,0.16,206,585
2019,5,30,8,30,65,23.400000000000002,1.5,69.24,0.16,305,677
2019,5,30,9,0,70,25.3,1.6,63.76,0.16,400,747
2019,5,30,9,30,76,26.900000000000002,1.9000000000000001,58.67,0.16,486,789
2019,5,30,10,0,79,28.5,2.2,54.1,0.16,561,821
2019,5,30,10,30,83,29.3,2.3000000000000003,50.160000000000004,0.16,622,843
2019,5,30,11,0,85,30,2.4000000000000004,47.050000000000004,0.16,669,858
2019,5,30,11,30,86,30.5,2.5,44.910000000000004,0.16,700,867
2019,5,30,12,0,87,30.900000000000002,2.6,43.9,0.16,714,870
2019,5,30,12,30,87,31.1,2.6,44.1,0.16,711,869
2019,5,30,13,0,87,31.3,2.6,45.49,0.16,691,862
2019,5,30,13,30,85,31.200000000000003,2.6,47.96,0.16,655,851
2019,5,30,14,0,284,31.200000000000003,2.5,51.36,0.16,364,128
2019,5,30,14,30,80,30.8,2.4000000000000004,55.52,0.16,538,809
2019,5,30,15,0,78,30.5,2.3000000000000003,60.27,0.16,458,767
2019,5,30,15,30,71,29.6,1.9000000000000001,65.5,0.16,369,716
2019,5,30,16,0,65,28.700000000000003,1.4000000000000001,71.08,0.16,271,635
2019,5,30,16,30,53,27,1.1,76.94,0.16,172,528
2019,5,30,17,0,35,25.200000000000003,0.7000000000000001,83,0.16,78,351
2019,5,30,17,30,0,24.5,0.8,89.03,0.16,0,0
2019,5,30,18,0,0,23.900000000000002,0.8,95.81,0.16,0,0
2019,5,30,18,30,0,23.700000000000003,0.9,102.34,0.16,0,0
2019,5,30,19,0,0,23.400000000000002,0.9,108.96000000000001,0.16,0,0
2019,5,30,19,30,0,23.200000000000003,0.9,115.66,0.16,0,0
2019,5,30,20,0,0,23,0.9,122.42,0.16,0,0
2019,5,30,20,30,0,23,0.9,129.22,0.16,0,0
2019,5,30,21,0,0,22,1,136.07,0.16,0,0
2019,5,30,21,30,0,21.3,1,142.95000000000002,0.16,0,0
2019,5,30,22,0,0,20.700000000000003,1,149.85,0.16,0,0
2019,5,30,22,30,0,20.3,1.2000000000000002,156.78,0.16,0,0
2019,5,30,23,0,0,20,1.3,163.71,0.16,0,0
2019,5,30,23,30,0,19.8,1.4000000000000001,170.66,0.16,0,0
2019,5,31,0,0,0,19.700000000000003,1.5,177.61,0.16,0,0
2019,5,31,0,30,0,19.3,1.4000000000000001,175.43,0.16,0,0
2019,5,31,1,0,0,18.900000000000002,1.4000000000000001,168.48,0.16,0,0
2019,5,31,1,30,0,18.6,1.3,161.53,0.16,0,0
2019,5,31,2,0,0,18.2,1.3,154.6,0.16,0,0
2019,5,31,2,30,0,17.900000000000002,1.2000000000000002,147.68,0.16,0,0
2019,5,31,3,0,0,17.6,1.2000000000000002,140.79,0.16,0,0
2019,5,31,3,30,0,17.400000000000002,1.2000000000000002,133.92000000000002,0.16,0,0
2019,5,31,4,0,0,17.1,1.2000000000000002,127.09,0.16,0,0
2019,5,31,4,30,0,16.900000000000002,1.1,120.3,0.16,0,0
2019,5,31,5,0,0,16.6,1.1,113.56,0.16,0,0
2019,5,31,5,30,0,16.5,1.1,106.89,0.16,0,0
2019,5,31,6,0,0,16.3,1,100.3,0.16,0,0
2019,5,31,6,30,0,17,1.4000000000000001,93.81,0.16,0,0
2019,5,31,7,0,17,17.8,1.8,87.21000000000001,0.16,27,200
2019,5,31,7,30,39,19.200000000000003,1.9000000000000001,81.12,0.16,108,450
2019,5,31,8,0,52,20.5,1.9000000000000001,75.12,0.16,208,609
2019,5,31,8,30,61,22.5,2.3000000000000003,69.35000000000001,0.16,308,699
2019,5,31,9,0,67,24.5,2.6,63.88,0.16,404,765
2019,5,31,9,30,73,26.1,3,58.800000000000004,0.16,490,806
2019,5,31,10,0,260,27.8,3.5,54.230000000000004,0.16,330,120
2019,5,31,10,30,80,28.6,3.6,50.31,0.16,626,856
2019,5,31,11,0,83,29.400000000000002,3.8000000000000003,47.19,0.16,673,868
2019,5,31,11,30,84,29.8,3.9000000000000004,45.06,0.16,702,875
2019,5,31,12,0,91,30.200000000000003,4,44.050000000000004,0.16,715,868
2019,5,31,12,30,91,30.400000000000002,4.1000000000000005,44.24,0.16,712,867
2019,5,31,13,0,308,30.5,4.1000000000000005,45.61,0.16,523,308
2019,5,31,13,30,294,30.400000000000002,4,48.07,0.16,487,289
2019,5,31,14,0,87,30.3,3.9000000000000004,51.46,0.16,603,829
2019,5,31,14,30,83,30,3.8000000000000003,55.6,0.16,538,805
2019,5,31,15,0,78,29.6,3.6,60.35,0.16,458,769
2019,5,31,15,30,71,28.900000000000002,3.3000000000000003,65.56,0.16,369,721
2019,5,31,16,0,63,28.200000000000003,2.9000000000000004,71.14,0.16,273,651
2019,5,31,16,30,51,26.900000000000002,2.3000000000000003,76.99,0.16,174,545
2019,5,31,17,0,34,25.6,1.7000000000000002,83.03,0.16,80,374
2019,5,31,17,30,0,24.8,1.6,89.05,0.16,0,0
2019,5,31,18,0,0,24,1.4000000000000001,95.83,0.16,0,0
2019,5,31,18,30,0,23.6,1.3,102.35000000000001,0.16,0,0
2019,5,31,19,0,0,23.200000000000003,1.3,108.97,0.16,0,0
2019,5,31,19,30,0,22.8,1.2000000000000002,115.66,0.16,0,0
2019,5,31,20,0,0,22.400000000000002,1.1,122.42,0.16,0,0
2019,5,31,20,30,0,22.400000000000002,1.1,129.22,0.16,0,0
2019,5,31,21,0,0,21.700000000000003,1.1,136.06,0.17,0,0
2019,5,31,21,30,0,21.400000000000002,1.1,142.93,0.17,0,0
2019,5,31,22,0,0,21.1,1,149.83,0.17,0,0
2019,5,31,22,30,0,20.8,1,156.75,0.17,0,0
2019,5,31,23,0,0,20.5,1,163.69,0.17,0,0
2019,5,31,23,30,0,20.200000000000003,1,170.63,0.17,0,0
2019,6,1,0,0,0,19.900000000000002,1,177.58,0.17,0,0
2019,6,1,0,30,0,19.700000000000003,1,175.47,0.17,0,0
2019,6,1,1,0,0,19.400000000000002,1,168.52,0.17,0,0
2019,6,1,1,30,0,19.200000000000003,1,161.58,0.17,0,0
2019,6,1,2,0,0,18.900000000000002,1,154.65,0.17,0,0
2019,6,1,2,30,0,18.6,0.9,147.73,0.17,0,0
2019,6,1,3,0,0,18.3,0.8,140.84,0.17,0,0
2019,6,1,3,30,0,18.1,0.7000000000000001,133.98,0.17,0,0
2019,6,1,4,0,0,17.900000000000002,0.7000000000000001,127.15,0.17,0,0
2019,6,1,4,30,0,17.7,0.6000000000000001,120.37,0.17,0,0
2019,6,1,5,0,0,17.5,0.6000000000000001,113.63,0.17,0,0
2019,6,1,5,30,0,17.400000000000002,0.6000000000000001,106.97,0.17,0,0
2019,6,1,6,0,0,17.3,0.6000000000000001,100.38,0.17,0,0
2019,6,1,6,30,0,18.2,0.7000000000000001,93.89,0.17,0,0
2019,6,1,7,0,18,19.1,0.8,87.29,0.17,26,170
2019,6,1,7,30,41,20.6,0.7000000000000001,81.22,0.17,106,424
2019,6,1,8,0,56,22.200000000000003,0.6000000000000001,75.23,0.17,203,576
2019,6,1,8,30,66,24.200000000000003,0.7000000000000001,69.46000000000001,0.17,301,670
2019,6,1,9,0,73,26.3,0.9,64,0.17,396,736
2019,6,1,9,30,79,27.400000000000002,1.4000000000000001,58.93,0.17,481,779
2019,6,1,10,0,84,28.5,2,54.36,0.17,556,810
2019,6,1,10,30,278,29.1,2.2,50.44,0.17,453,274
2019,6,1,11,0,91,29.700000000000003,2.5,47.33,0.17,664,844
2019,6,1,11,30,93,30,2.7,45.2,0.17,695,854
2019,6,1,12,0,97,30.3,2.9000000000000004,44.19,0.17,708,852
2019,6,1,12,30,97,30.3,2.9000000000000004,44.37,0.17,705,851
2019,6,1,13,0,101,30.3,2.9000000000000004,45.74,0.17,684,836
2019,6,1,13,30,195,30.1,2.8000000000000003,48.18,0.17,201,9
2019,6,1,14,0,96,29.900000000000002,2.7,51.56,0.17,597,806
2019,6,1,14,30,91,29.6,2.5,55.69,0.17,531,780
2019,6,1,15,0,81,29.200000000000003,2.3000000000000003,60.42,0.17,455,758
2019,6,1,15,30,74,28.6,2,65.62,0.17,367,708
2019,6,1,16,0,65,27.900000000000002,1.7000000000000002,71.18,0.17,271,638
2019,6,1,16,30,53,26.200000000000003,1.3,77.03,0.17,172,530
2019,6,1,17,0,35,24.6,0.9,83.06,0.17,78,358
2019,6,1,17,30,0,24,0.9,89.07000000000001,0.17,0,0
2019,6,1,18,0,0,23.3,0.9,95.85000000000001,0.17,0,0
2019,6,1,18,30,0,23,0.9,102.37,0.17,0,0
2019,6,1,19,0,0,22.700000000000003,1,108.98,0.17,0,0
2019,6,1,19,30,0,22.3,1,115.66,0.17,0,0
2019,6,1,20,0,0,22,1,122.41,0.17,0,0
2019,6,1,20,30,0,22,1,129.21,0.17,0,0
2019,6,1,21,0,0,21.1,1,136.05,0.17,0,0
2019,6,1,21,30,0,20.8,1,142.92000000000002,0.17,0,0
2019,6,1,22,0,0,20.5,1,149.81,0.17,0,0
2019,6,1,22,30,0,20.200000000000003,0.9,156.73,0.17,0,0
2019,6,1,23,0,0,19.900000000000002,0.9,163.66,0.17,0,0
2019,6,1,23,30,0,19.5,0.8,170.6,0.17,0,0
2019,6,2,0,0,0,19.200000000000003,0.8,177.55,0.17,0,0
2019,6,2,0,30,0,18.900000000000002,0.8,175.5,0.17,0,0
2019,6,2,1,0,0,18.5,0.7000000000000001,168.56,0.17,0,0
2019,6,2,1,30,0,18.2,0.7000000000000001,161.62,0.17,0,0
2019,6,2,2,0,0,17.900000000000002,0.7000000000000001,154.70000000000002,0.17,0,0
2019,6,2,2,30,0,17.7,0.8,147.79,0.17,0,0
2019,6,2,3,0,0,17.400000000000002,0.8,140.9,0.17,0,0
2019,6,2,3,30,0,17.1,0.7000000000000001,134.04,0.17,0,0
2019,6,2,4,0,0,16.8,0.7000000000000001,127.21000000000001,0.17,0,0
2019,6,2,4,30,0,16.6,0.7000000000000001,120.43,0.17,0,0
2019,6,2,5,0,0,16.5,0.6000000000000001,113.71000000000001,0.17,0,0
2019,6,2,5,30,0,16.3,0.7000000000000001,107.04,0.17,0,0
2019,6,2,6,0,0,16.1,0.7000000000000001,100.46000000000001,0.17,0,0
2019,6,2,6,30,0,17,0.8,93.97,0.17,0,0
2019,6,2,7,0,12,17.8,0.9,87.38,0.17,12,0
2019,6,2,7,30,41,19.200000000000003,1.1,81.31,0.17,104,418
2019,6,2,8,0,57,20.5,1.2000000000000002,75.33,0.17,201,571
2019,6,2,8,30,137,22.3,1.3,69.57000000000001,0.17,164,77
2019,6,2,9,0,74,24,1.4000000000000001,64.11,0.17,394,733
2019,6,2,9,30,81,25.3,1.6,59.050000000000004,0.17,480,777
2019,6,2,10,0,83,26.6,1.7000000000000002,54.49,0.17,555,812
2019,6,2,10,30,286,27.3,1.8,50.58,0.17,425,218
2019,6,2,11,0,223,28,2,47.47,0.17,233,14
2019,6,2,11,30,207,28.3,1.9000000000000001,45.34,0.17,214,10
2019,6,2,12,0,283,28.5,1.9000000000000001,44.32,0.17,307,33
2019,6,2,12,30,332,28.5,1.9000000000000001,44.5,0.17,412,112
2019,6,2,13,0,106,28.5,1.8,45.85,0.17,678,821
2019,6,2,13,30,104,28.400000000000002,1.7000000000000002,48.29,0.17,643,810
2019,6,2,14,0,103,28.3,1.6,51.65,0.17,590,785
2019,6,2,14,30,99,27.900000000000002,1.6,55.76,0.17,525,758
2019,6,2,15,0,94,27.5,1.5,60.480000000000004,0.17,445,713
2019,6,2,15,30,86,26.700000000000003,1.3,65.67,0.17,358,660
2019,6,2,16,0,76,25.900000000000002,1.1,71.23,0.17,263,581
2019,6,2,16,30,61,24.5,0.9,77.06,0.17,165,466
2019,6,2,17,0,39,23.1,0.7000000000000001,83.09,0.17,74,288
2019,6,2,17,30,0,22.3,0.7000000000000001,89.09,0.17,0,0
2019,6,2,18,0,0,21.400000000000002,0.7000000000000001,95.86,0.17,0,0
2019,6,2,18,30,0,20.900000000000002,0.7000000000000001,102.37,0.17,0,0
2019,6,2,19,0,0,20.400000000000002,0.8,108.98,0.17,0,0
2019,6,2,19,30,0,20,0.8,115.66,0.17,0,0
2019,6,2,20,0,0,19.700000000000003,0.7000000000000001,122.4,0.17,0,0
2019,6,2,20,30,0,19.700000000000003,0.7000000000000001,129.2,0.17,0,0
2019,6,2,21,0,0,19,0.7000000000000001,136.03,0.17,0,0
2019,6,2,21,30,0,18.7,0.7000000000000001,142.9,0.17,0,0
2019,6,2,22,0,0,18.400000000000002,0.7000000000000001,149.79,0.17,0,0
2019,6,2,22,30,0,18.400000000000002,0.6000000000000001,156.70000000000002,0.17,0,0
2019,6,2,23,0,0,18.3,0.6000000000000001,163.63,0.17,0,0
2019,6,2,23,30,0,18.3,0.6000000000000001,170.57,0.17,0,0
2019,6,3,0,0,0,18.3,0.6000000000000001,177.5,0.17,0,0
2019,6,3,0,30,0,18.3,0.5,175.54,0.17,0,0
2019,6,3,1,0,0,18.400000000000002,0.5,168.6,0.17,0,0
2019,6,3,1,30,0,18.5,0.4,161.67000000000002,0.17,0,0
2019,6,3,2,0,0,18.7,0.30000000000000004,154.74,0.17,0,0
2019,6,3,2,30,0,18.5,0.30000000000000004,147.84,0.17,0,0
2019,6,3,3,0,0,18.400000000000002,0.4,140.95000000000002,0.17,0,0
2019,6,3,3,30,0,18.1,0.5,134.1,0.17,0,0
2019,6,3,4,0,0,17.900000000000002,0.6000000000000001,127.28,0.17,0,0
2019,6,3,4,30,0,17.7,0.6000000000000001,120.5,0.17,0,0
2019,6,3,5,0,0,17.6,0.6000000000000001,113.77,0.17,0,0
2019,6,3,5,30,0,17.400000000000002,0.6000000000000001,107.12,0.17,0,0
2019,6,3,6,0,0,17.3,0.6000000000000001,100.54,0.17,0,0
2019,6,3,6,30,0,17.7,0.7000000000000001,94.06,0.17,0,0
2019,6,3,7,0,7,18,0.9,87.46000000000001,0.17,7,0
2019,6,3,7,30,21,18.5,1.1,81.4,0.17,21,0
2019,6,3,8,0,71,19,1.3,75.42,0.17,71,0
2019,6,3,8,30,20,19.6,1.4000000000000001,69.67,0.17,20,0
2019,6,3,9,0,94,20.1,1.6,64.22,0.17,94,0
2019,6,3,9,30,13,20.5,1.7000000000000002,59.160000000000004,0.17,13,0
2019,6,3,10,0,109,20.900000000000002,1.9000000000000001,54.61,0.17,109,0
2019,6,3,10,30,33,21.6,2.1,50.7,0.17,33,0
2019,6,3,11,0,237,22.200000000000003,2.2,47.6,0.17,249,19
2019,6,3,11,30,94,22.700000000000003,2.4000000000000004,45.47,0.17,94,0
2019,6,3,12,0,310,23.200000000000003,2.5,44.45,0.17,352,59
2019,6,3,12,30,328,23.1,2.5,44.62,0.17,398,99
2019,6,3,13,0,248,23.1,2.5,45.96,0.17,262,20
2019,6,3,13,30,226,23.1,2.4000000000000004,48.38,0.17,237,16
2019,6,3,14,0,275,23,2.4000000000000004,51.730000000000004,0.17,333,94
2019,6,3,14,30,146,22.900000000000002,2.2,55.83,0.17,146,0
2019,6,3,15,0,34,22.8,2,60.54,0.17,34,0
2019,6,3,15,30,80,22.5,1.7000000000000002,65.72,0.17,80,0
2019,6,3,16,0,125,22.1,1.4000000000000001,71.27,0.17,159,105
2019,6,3,16,30,59,21.200000000000003,1,77.09,0.17,167,485
2019,6,3,17,0,38,20.3,0.6000000000000001,83.11,0.17,76,316
2019,6,3,17,30,0,19.900000000000002,0.6000000000000001,89.10000000000001,0.17,0,0
2019,6,3,18,0,0,19.400000000000002,0.5,95.87,0.17,0,0
2019,6,3,18,30,0,19,0.6000000000000001,102.38,0.17,0,0
2019,6,3,19,0,0,18.5,0.6000000000000001,108.98,0.17,0,0
2019,6,3,19,30,0,18.400000000000002,0.7000000000000001,115.66,0.17,0,0
2019,6,3,20,0,0,18.3,0.7000000000000001,122.39,0.17,0,0
2019,6,3,20,30,0,18.3,0.7000000000000001,129.18,0.17,0,0
2019,6,3,21,0,0,17.8,0.7000000000000001,136.01,0.16,0,0
2019,6,3,21,30,0,17.400000000000002,0.7000000000000001,142.88,0.16,0,0
2019,6,3,22,0,0,17,0.6000000000000001,149.76,0.16,0,0
2019,6,3,22,30,0,16.6,0.6000000000000001,156.67000000000002,0.16,0,0
2019,6,3,23,0,0,16.2,0.6000000000000001,163.6,0.16,0,0
2019,6,3,23,30,0,15.9,0.7000000000000001,170.53,0.16,0,0
2019,6,4,0,0,0,15.700000000000001,0.8,177.45000000000002,0.16,0,0
2019,6,4,0,30,0,15.5,0.8,175.57,0.16,0,0
2019,6,4,1,0,0,15.3,0.9,168.64000000000001,0.16,0,0
2019,6,4,1,30,0,15.100000000000001,0.9,161.71,0.16,0,0
2019,6,4,2,0,0,14.9,0.9,154.79,0.16,0,0
2019,6,4,2,30,0,14.9,1,147.89000000000001,0.16,0,0
2019,6,4,3,0,0,14.8,1.2000000000000002,141.01,0.16,0,0
2019,6,4,3,30,0,14.700000000000001,1.3,134.16,0.16,0,0
2019,6,4,4,0,0,14.600000000000001,1.4000000000000001,127.34,0.16,0,0
2019,6,4,4,30,0,14.5,1.5,120.56,0.16,0,0
2019,6,4,5,0,0,14.3,1.6,113.84,0.16,0,0
2019,6,4,5,30,0,14.3,1.6,107.19,0.16,0,0
2019,6,4,6,0,0,14.200000000000001,1.6,100.61,0.16,0,0
2019,6,4,6,30,0,14.5,1.9000000000000001,94.14,0.16,0,0
2019,6,4,7,0,16,14.700000000000001,2.1,87.54,0.16,25,209
2019,6,4,7,30,37,15.700000000000001,2.4000000000000004,81.49,0.16,109,483
2019,6,4,8,0,48,16.6,2.8000000000000003,75.52,0.16,210,647
2019,6,4,8,30,57,17.8,3,69.77,0.16,313,739
2019,6,4,9,0,61,19,3.3000000000000003,64.33,0.16,411,808
2019,6,4,9,30,65,20,3.3000000000000003,59.27,0.16,498,848
2019,6,4,10,0,67,21.1,3.3000000000000003,54.730000000000004,0.16,575,879
2019,6,4,10,30,70,21.700000000000003,3.2,50.82,0.16,638,899
2019,6,4,11,0,71,22.400000000000002,3.1,47.72,0.16,686,914
2019,6,4,11,30,73,22.700000000000003,3,45.59,0.16,718,922
2019,6,4,12,0,86,23,2.9000000000000004,44.57,0.16,730,904
2019,6,4,12,30,175,23.200000000000003,2.9000000000000004,44.730000000000004,0.16,179,5
2019,6,4,13,0,292,23.400000000000002,2.9000000000000004,46.07,0.16,327,50
2019,6,4,13,30,78,23.200000000000003,2.9000000000000004,48.47,0.16,675,899
2019,6,4,14,0,74,23.1,3,51.81,0.16,624,889
2019,6,4,14,30,71,22.700000000000003,3,55.9,0.16,557,867
2019,6,4,15,0,67,22.200000000000003,3.1,60.6,0.16,476,833
2019,6,4,15,30,62,21.5,3.1,65.76,0.16,387,792
2019,6,4,16,0,56,20.700000000000003,3.1,71.3,0.16,287,722
2019,6,4,16,30,46,19.400000000000002,2.7,77.11,0.16,185,622
2019,6,4,17,0,32,18.2,2.4000000000000004,83.13,0.16,85,439
2019,6,4,17,30,0,17.2,2.4000000000000004,89.10000000000001,0.16,0,0
2019,6,4,18,0,0,16.2,2.3000000000000003,95.87,0.16,0,0
2019,6,4,18,30,0,15.600000000000001,2.3000000000000003,102.38,0.16,0,0
2019,6,4,19,0,0,14.9,2.3000000000000003,108.97,0.16,0,0
2019,6,4,19,30,0,14.4,2.3000000000000003,115.65,0.16,0,0
2019,6,4,20,0,0,13.8,2.3000000000000003,122.38,0.16,0,0
2019,6,4,20,30,0,13.8,2.3000000000000003,129.17000000000002,0.16,0,0
2019,6,4,21,0,0,12.8,2.3000000000000003,135.99,0.16,0,0
2019,6,4,21,30,0,12.4,2.2,142.85,0.16,0,0
2019,6,4,22,0,0,11.9,2.2,149.74,0.16,0,0
2019,6,4,22,30,0,11.5,2.1,156.64000000000001,0.16,0,0
2019,6,4,23,0,0,11.100000000000001,2,163.56,0.16,0,0
2019,6,4,23,30,0,10.8,2,170.49,0.16,0,0
2019,6,5,0,0,0,10.5,2,177.4,0.16,0,0
2019,6,5,0,30,0,10.3,2,175.6,0.16,0,0
2019,6,5,1,0,0,10.200000000000001,2,168.68,0.16,0,0
2019,6,5,1,30,0,10.100000000000001,2.1,161.76,0.16,0,0
2019,6,5,2,0,0,10,2.1,154.84,0.16,0,0
2019,6,5,2,30,0,10,2.1,147.94,0.16,0,0
2019,6,5,3,0,0,10,2.1,141.06,0.16,0,0
2019,6,5,3,30,0,10.100000000000001,2.1,134.21,0.16,0,0
2019,6,5,4,0,0,10.200000000000001,2.1,127.4,0.16,0,0
2019,6,5,4,30,0,10.3,2.1,120.63,0.16,0,0
2019,6,5,5,0,0,10.4,2.1,113.91,0.16,0,0
2019,6,5,5,30,0,10.4,2,107.26,0.16,0,0
2019,6,5,6,0,0,10.5,2,100.69,0.16,0,0
2019,6,5,6,30,0,10.9,2.2,94.22,0.16,0,0
2019,6,5,7,0,18,11.4,2.5,87.61,0.16,24,125
2019,6,5,7,30,47,12.3,2.9000000000000004,81.58,0.16,104,393
2019,6,5,8,0,59,13.3,3.2,75.61,0.16,209,603
2019,6,5,8,30,70,14.600000000000001,3.3000000000000003,69.87,0.16,311,701
2019,6,5,9,0,65,15.8,3.4000000000000004,64.43,0.16,416,811
2019,6,5,9,30,70,17,3.2,59.38,0.16,505,852
2019,6,5,10,0,68,18.2,3.1,54.84,0.16,584,897
2019,6,5,10,30,70,19.3,2.9000000000000004,50.94,0.16,648,916
2019,6,5,11,0,69,20.3,2.7,47.84,0.16,696,935
2019,6,5,11,30,70,21.1,2.5,45.71,0.16,726,939
2019,6,5,12,0,70,21.8,2.4000000000000004,44.69,0.16,741,944
2019,6,5,12,30,69,22.3,2.3000000000000003,44.84,0.16,739,944
2019,6,5,13,0,68,22.700000000000003,2.2,46.160000000000004,0.16,719,940
2019,6,5,13,30,67,22.8,2.2,48.56,0.16,683,931
2019,6,5,14,0,65,23,2.1,51.88,0.16,630,917
2019,6,5,14,30,62,22.8,2.1,55.96,0.16,563,896
2019,6,5,15,0,59,22.700000000000003,2.1,60.64,0.16,483,866
2019,6,5,15,30,54,22,1.8,65.8,0.16,392,824
2019,6,5,16,0,48,21.3,1.5,71.33,0.16,292,764
2019,6,5,16,30,40,19.1,1.2000000000000002,77.14,0.16,188,664
2019,6,5,17,0,28,16.900000000000002,0.9,83.14,0.16,88,499
2019,6,5,17,30,0,16.2,0.9,89.11,0.16,0,0
2019,6,5,18,0,0,15.5,1,95.88,0.16,0,0
2019,6,5,18,30,0,15.4,1.1,102.37,0.16,0,0
2019,6,5,19,0,0,15.200000000000001,1.1,108.97,0.16,0,0
2019,6,5,19,30,0,14.9,1.2000000000000002,115.63,0.16,0,0
2019,6,5,20,0,0,14.5,1.2000000000000002,122.37,0.16,0,0
2019,6,5,20,30,0,14.5,1.2000000000000002,129.15,0.16,0,0
2019,6,5,21,0,0,13.9,1.2000000000000002,135.97,0.16,0,0
2019,6,5,21,30,0,13.700000000000001,1.3,142.82,0.16,0,0
2019,6,5,22,0,0,13.4,1.4000000000000001,149.71,0.16,0,0
2019,6,5,22,30,0,13.200000000000001,1.5,156.61,0.16,0,0
2019,6,5,23,0,0,12.9,1.5,163.52,0.16,0,0
2019,6,5,23,30,0,12.700000000000001,1.6,170.44,0.16,0,0
2019,6,6,0,0,0,12.600000000000001,1.7000000000000002,177.34,0.16,0,0
2019,6,6,0,30,0,12.5,1.8,175.63,0.16,0,0
2019,6,6,1,0,0,12.5,1.9000000000000001,168.72,0.16,0,0
2019,6,6,1,30,0,12.5,2.1,161.8,0.16,0,0
2019,6,6,2,0,0,12.5,2.2,154.89000000000001,0.16,0,0
2019,6,6,2,30,0,12.4,2.3000000000000003,147.99,0.16,0,0
2019,6,6,3,0,0,12.3,2.3000000000000003,141.12,0.16,0,0
2019,6,6,3,30,0,12.200000000000001,2.2,134.27,0.16,0,0
